Pressure, Change in distance between ball and goal
0.0135905,-1226.92
0.0156079,-3352.61
0.0216018,633.229
0.0270334,-366.486
0.0350215,-612.905
0.0360724,2224.99
0.0439216,50.7488
0.0481407,1541.13
0.0524589,-135.68
0.0574573,-364.867
0.0608418,-437.656
0.0622484,-2203.9
0.0684126,1112.52
0.0752917,-909.615
0.0757796,-122.342
0.0807006,-3411.11
0.093283,849.523
0.102525,-106.097
0.103112,135.792
0.10359,1517.23
0.114564,-120.226
0.115957,-565.507
0.117659,-1025.34
0.118268,1415.03
0.119339,-30.2308
0.124224,-1080.84
0.126079,-1188.82
0.129129,311.798
0.133844,345.111
0.136032,2011.47
0.139729,-1136.04
0.14139,-1538.11
0.147289,-1486.33
0.153773,-497.371
0.154193,353.253
0.16191,-142.696
0.165176,-988.463
0.171548,-185.614
0.178256,-1095.36
0.178689,-163.108
0.182679,-805.029
0.18679,-168.037
0.186868,37.5544
0.188546,-953.459
0.188774,371.68
0.192003,-881.439
0.193581,-236.008
0.202748,-1189.13
0.206783,-851.887
0.208034,-515.955
0.211512,-938.582
0.212615,1642.13
0.216577,-3624.28
0.217484,200.558
0.217991,-82.0916
0.219645,-498.861
0.221092,199.884
0.226193,-826.486
0.227195,-273.474
0.227354,-1741.19
0.231447,562.707
0.2322,-325.666
0.232796,-777.879
0.232846,-83.8024
0.234189,-1448.69
0.241036,928.472
0.242783,-677.209
0.244433,-2266.37
0.244606,-508.877
0.245878,-983.791
0.247673,-21.6083
0.248561,-764.924
0.24883,-2076.34
0.249323,-2450.42
0.250814,-958.187
0.251425,-1365.63
0.252599,-2223.01
0.255674,-562.418
0.255982,-1992.44
0.257618,72.9967
0.25824,-693.409
0.258464,-1688.55
0.26124,-1099.36
0.262075,147.133
0.262685,698.466
0.268778,-1774.77
0.284015,-1668.37
0.284819,-1227.93
0.28936,1149.43
0.291831,-194.242
0.299329,624.554
0.301947,-565.641
0.304124,1790.23
0.309052,-694.112
0.311041,451.091
0.314254,-936.653
0.314376,130.955
0.317614,168.98
0.317915,1367.76
0.318376,229.478
0.318551,-3897.09
0.320048,-2068.76
0.321202,-611.006
0.323768,-113.966
0.32658,675.018
0.327021,-412.6
0.329748,-2261.04
0.332062,-2347.84
0.333638,1062.15
0.33457,-601.925
0.340126,-810.981
0.341667,-2621.28
0.343309,-914.652
0.343708,-167.974
0.344528,1935.03
0.344831,-2024.08
0.345996,-1443.82
0.34648,-1763.6
0.349828,-2763.08
0.362873,-590.32
0.363667,-766.73
0.366548,-1003.11
0.370561,0.828105
0.374683,-230.355
0.375183,-1472.64
0.383227,-5.27238
0.383667,-838.139
0.387088,1171.91
0.388229,-2048.3
0.389111,-976.728
0.392069,-681.339
0.392418,-1119.85
0.39254,316.869
0.393621,-3107.65
0.396651,1060.19
0.396734,1338.75
0.397358,1736.32
0.398648,-822.469
0.40073,-39.9884
0.403429,-228.629
0.406491,996.835
0.407238,-1422.59
0.408008,2067.22
0.416111,-748.628
0.416201,-295.451
0.416611,-269.905
0.417599,-2068.69
0.422147,-2059.34
0.422937,-939.667
0.42673,-42.3331
0.427327,400.424
0.430008,-478.696
0.431268,-1572.25
0.431304,809.856
0.436442,203.08
0.440847,-1182.44
0.449824,-950.364
0.45105,712.842
0.453971,-734.39
0.459118,622.808
0.45968,103.888
0.459983,-1117.96
0.462626,-1155.93
0.46508,-1162.17
0.46694,-1866.4
0.471162,-2113.78
0.471248,-1131.85
0.472281,-4661.53
0.476664,143.446
0.478339,62.0271
0.47891,593.308
0.480542,579.825
0.482738,666.086
0.484443,192.65
0.487715,-2206.05
0.489574,-1036.25
0.492769,-1206.53
0.498284,-325.989
0.506112,2489.53
0.511933,-1217.11
0.514407,-567.944
0.514772,170.762
0.516794,-2101.56
0.517666,-2068.2
0.518549,-1958.05
0.523476,-1630.32
0.523701,-566.671
0.523774,530.635
0.523775,-1808.65
0.524305,213.05
0.526237,344.612
0.530344,2230.84
0.532435,-304.209
0.534062,-1284.82
0.534609,108.971
0.536605,-3081.46
0.538532,596.71
0.539675,-1124.87
0.540822,1841.25
0.544234,-264.94
0.546028,-1320.73
0.548731,-236.616
0.554426,1132.61
0.556181,-1130.38
0.558359,223.649
0.561192,-1015.08
0.561965,-1633.13
0.562701,604
0.564565,-1492.54
0.564888,-422.062
0.565649,-3713
0.566331,-3073.54
0.566695,-1354.57
0.56821,-186.271
0.568305,-836.918
0.56965,-1254.55
0.569883,215.389
0.579631,-537.605
0.579758,145.034
0.58185,-2274.31
0.581855,-1237.15
0.583466,-232.378
0.589746,-39.1244
0.590673,676.734
0.591292,-2195.48
0.593275,-123.409
0.594081,-1326.07
0.598489,-599.661
0.604615,-498.353
0.605142,572.051
0.605287,-1350.9
0.605483,-349.985
0.615116,1412.62
0.616867,814.621
0.617454,-96.6918
0.623494,-294.529
0.624112,-405.322
0.628614,-873.579
0.629406,2989.8
0.630434,-532.794
0.63056,-30.5868
0.630877,-31.5178
0.636807,-427.488
0.638373,-1626.84
0.639123,-17.5161
0.639707,-1909.94
0.640079,-1309.72
0.640997,-931.086
0.641639,-902.971
0.648391,-222.219
0.650408,-1000.31
0.653636,-875.623
0.656108,620.935
0.656155,-359.284
0.657263,2224.19
0.658369,-1221.73
0.658406,-1387.77
0.669942,-891.531
0.672117,-1410.63
0.672168,-1837.89
0.672553,392.754
0.674072,-1941.98
0.675146,176.375
0.67584,-1312.88
0.675946,-919.418
0.676665,-415
0.679545,-732.948
0.682898,148.132
0.683071,-228.727
0.684713,-800.735
0.687265,876.69
0.687679,734.764
0.687754,701.181
0.688727,-964.477
0.694327,-139.115
0.695211,17.5376
0.698746,508.943
0.701441,-1121.95
0.702049,-208.697
0.703686,785.963
0.708981,-907.158
0.710744,-604.779
0.721565,-986.4
0.722326,-1287.02
0.726531,-460.885
0.733523,-2110.96
0.740815,126.849
0.743752,1424.39
0.747611,-507.697
0.750056,-170.879
0.750507,-1081.61
0.753472,-647.437
0.753574,-889.74
0.756305,-2649.09
0.75732,-462.296
0.763115,29.1375
0.764067,-1870.85
0.764309,-1334.95
0.764723,898.199
0.765282,-503.389
0.765406,-290.64
0.765798,2183.47
0.766546,-1054.67
0.772593,-261.28
0.774762,-229.377
0.774945,-4093.65
0.778689,-682.027
0.779518,296.564
0.780258,-924.627
0.783825,690.91
0.783988,693.818
0.78406,482.9
0.787064,-1009.62
0.790264,1780.85
0.792146,-386.04
0.798437,-68.1708
0.799705,-4560.32
0.80204,775.437
0.809198,20.5623
0.809398,-1722.73
0.811991,-3592.53
0.812378,-1777.21
0.812795,-1779.48
0.816876,868.696
0.81862,258.825
0.821283,-1697.28
0.822937,534.886
0.823723,-472.755
0.835232,-1254.03
0.838443,-427.72
0.83981,-98.2014
0.843476,-3244.26
0.844252,-329.532
0.845004,1448.58
0.847032,-1178.7
0.847078,-1068.15
0.855616,-853.216
0.855667,740.736
0.857067,686.141
0.861403,-3907.16
0.864852,-1231.3
0.87383,-1595.38
0.878976,-478.205
0.885239,-2366.57
0.885528,-486.619
0.888127,1642.68
0.893058,2301.46
0.894404,1140.84
0.895033,-1437.15
0.895162,-103.198
0.901227,-93.4318
0.904238,93.7764
0.904559,-1948.94
0.908985,-762.503
0.909157,-3250.05
0.910236,-2038.68
0.911897,-361.26
0.91423,-2838.83
0.917907,-720.644
0.91841,-2463.31
0.91859,-759.006
0.921283,1633.84
0.92549,-375.969
0.930125,257.236
0.934087,46.1714
0.934435,928.59
0.93474,1720.33
0.942076,-1571.37
0.943422,-1541.02
0.947238,-848.192
0.947833,-23.6957
0.947846,1641.16
0.949905,848.661
0.951034,-3385.97
0.95271,-61.1268
0.955007,2610.9
0.956496,-432.286
0.957141,-1915.14
0.964839,3331.75
0.967673,480.322
0.96805,129.136
0.973262,-3152.85
0.975445,-18.5845
0.979703,-1527.8
0.981047,588.91
0.982224,-1723.53
0.987401,-778.742
0.999937,-1935.73
1.00382,-400.881
1.00398,-657.527
1.01019,-185.606
1.01542,209.586
1.01867,-947.16
1.01966,-2572.55
1.01971,-15.5658
1.02914,-1203.17
1.0296,1473.64
1.02995,-70.9005
1.03118,-1791.45
1.03282,561.773
1.0341,168.558
1.03901,-498.08
1.04646,-1373.09
1.05242,2107.86
1.05546,-881.122
1.05641,-3925.75
1.05698,-637.578
1.05746,-883.603
1.05778,1392.88
1.05898,-650.698
1.06127,-575.103
1.06332,-3609.86
1.06772,-1502.32
1.06808,-582.61
1.06886,-872.481
1.07316,-898.268
1.07483,124.353
1.07635,-3408.42
1.08427,-593.105
1.0867,941.679
1.09229,-957.339
1.09247,-48.625
1.09373,-187.174
1.09412,-1547.68
1.09692,240.313
1.10063,-1340.37
1.10238,915.583
1.10263,-445.673
1.10967,-674.129
1.1113,-4358.67
1.1129,1031.97
1.12901,-959.568
1.13037,169.454
1.13049,554.147
1.13199,140.813
1.13395,-269.944
1.13437,-4921.33
1.14188,-1761.96
1.14258,-313.995
1.14347,-1117.52
1.1465,221.297
1.14709,96.6247
1.15559,483.845
1.15564,-1671.95
1.15888,-1656.23
1.16119,-659.379
1.16559,-441.801
1.1666,-434.013
1.16714,-41.7586
1.17094,-1854.12
1.17967,1574.65
1.18271,-161.943
1.19874,-142.719
1.21173,-649.621
1.21797,263.756
1.22534,79.0648
1.22803,-3082.78
1.23807,-1000.68
1.23832,153.52
1.26382,-1443.62
1.26981,242.422
1.27152,278.227
1.28497,1086.91
1.28557,-1770.61
1.28918,420.776
1.29096,-1975.44
1.29494,-869.072
1.29742,-150.601
1.29948,-152.154
1.30427,-482.208
1.30461,50.1909
1.30606,-370.423
1.31613,-481.987
1.31633,-85.5847
1.3198,-2537.21
1.32484,-1540.79
1.32515,-159.185
1.33534,-733.562
1.34533,-467.961
1.34749,-367.26
1.34804,-117.35
1.36941,-2803.11
1.36979,-2827.71
1.37374,-1312.63
1.37491,233.601
1.38095,-1034.06
1.39482,-304.854
1.39723,-786.464
1.39877,-195.961
1.41142,-872.26
1.41545,-1432.65
1.42057,-169.216
1.42601,1183.01
1.42872,-107.912
1.42893,-3769.44
1.43021,-1288.74
1.44284,-572.842
1.44786,297.65
1.44981,-1121.08
1.45398,1809.7
1.45964,1932.77
1.46319,-1988.31
1.46541,-300.093
1.46564,-2070.5
1.47843,-402.858
1.4884,60.4657
1.4903,-1229.12
1.49187,-2475.47
1.50657,-1513.75
1.50749,413.518
1.51195,225.164
1.51498,711.953
1.51767,23.3571
1.52053,-851.693
1.53717,169.371
1.53821,-51.9425
1.54047,-209.675
1.54101,-342.561
1.55266,1359.99
1.55438,535.049
1.5602,-1272.64
1.56916,-252.383
1.57117,-108.481
1.57233,731.213
1.57481,-2025.19
1.58163,-806.824
1.58329,-73.6406
1.58757,11.8035
1.58943,-94.3296
1.59274,3095.12
1.61524,629.34
1.6194,-1747.38
1.61986,-1456.97
1.62194,104.216
1.62588,-512.588
1.63847,-1313.8
1.65687,-33.1626
1.6608,-173.241
1.66323,1476.43
1.66491,-2234.71
1.67389,3311.02
1.68427,51.2525
1.68798,-442.594
1.69138,-1314.83
1.69527,-1981.95
1.71048,-1324.95
1.71059,-743.548
1.71179,1230.98
1.7488,-2518.58
1.75212,214.441
1.75473,235.188
1.75554,-836.623
1.75711,-1696.34
1.76332,318.371
1.77045,2539.95
1.77705,282.785
1.78089,-509.409
1.78266,-2244.81
1.79402,-361.598
1.79835,-2516.16
1.80166,-18.2541
1.81083,-538.403
1.81922,-402.717
1.82294,-2328.23
1.82442,110.925
1.83376,-1351.17
1.83656,352.901
1.83827,-1540.41
1.84439,789.887
1.84605,-261.844
1.85119,1939.49
1.85507,293.333
1.86035,-121.324
1.86578,57.2598
1.94758,680.217
1.96175,-1348.1
1.97788,-1472.42
1.98372,-294.223
2.01004,56.0937
2.01335,292.114
2.02466,-3181.67
2.04591,-1976.9
2.04879,306.636
2.04951,-657.838
2.06022,-1550.97
2.07436,626.86
2.0871,-475.354
2.08901,-83.6189
2.09812,-1713.05
2.10109,-1217.3
2.12185,-1088.89
2.12921,-1988.02
2.14594,-2871.04
2.16754,-1200.1
2.18273,755.901
2.20112,-671.178
2.20821,-794.745
2.22343,199.867
2.22615,105.294
2.2278,-545.239
2.26476,-2824.55
2.26534,-501.879
2.29622,483.227
2.3046,-15.2023
2.31647,1085.35
2.32693,-777.964
2.32926,-1274.38
2.35788,-3022.13
2.42692,-55.0881
