Pressure, Change in distance between ball and goal
0,-861.325
0,686.252
0.0170281,391.376
0.0193087,-1066.71
0.0237802,791.978
0.0377823,-154.578
0.0380449,-166.486
0.0380667,-588.044
0.0383031,-779.638
0.0393045,-1904.15
0.0560416,293.729
0.0566037,-235.463
0.0776068,-1259.43
0.0833342,-373.345
0.0920272,-1380.68
0.0958948,456.773
0.0965389,1286.38
0.0977399,979.215
0.0984709,84.4765
0.108769,16.3164
0.109827,3187.66
0.113238,-257.619
0.124572,-168.402
0.131301,852.565
0.131959,-1867.4
0.134799,-2620.69
0.135437,-374.485
0.138675,197.984
0.143431,-2432.63
0.151825,400.937
0.158818,-947.372
0.160357,-1640.35
0.160629,-81.7328
0.167479,51.0428
0.176844,228.191
0.178414,567.853
0.185424,-1003.7
0.186282,-1024.4
0.187139,-460.957
0.187819,-819.508
0.187964,133.942
0.18798,-1180.8
0.190719,-285.354
0.194547,-729.443
0.19758,-3347.85
0.201242,-364.093
0.213101,-1375.83
0.213122,2664.6
0.214606,1988.96
0.22005,-1441.63
0.223814,-1791.25
0.226724,250.105
0.229607,2915.77
0.236066,2960.05
0.237424,33.4188
0.240507,1995.53
0.240537,-794.356
0.243961,-1978.68
0.248476,1357.05
0.249248,-1424.14
0.249271,1195.74
0.25027,-131.068
0.252754,3386.78
0.254205,-962.474
0.257381,2176.46
0.260531,231.291
0.263237,-497.627
0.265053,605.204
0.265769,21.0147
0.267328,697.226
0.26736,-423.483
0.268416,-385.756
0.268453,-3013.49
0.271871,1080.59
0.272019,-1914.19
0.272608,-1303.89
0.274974,32.5577
0.281616,341.909
0.285151,-1693.51
0.287608,682.286
0.289661,-1543.47
0.290321,-958.422
0.290797,-435.81
0.292184,-1046.17
0.294306,-2391.12
0.296002,-69.7129
0.296891,-2061.08
0.302202,2741
0.302752,-492.884
0.302766,-143.016
0.309784,77.5156
0.311173,-932.682
0.315438,563.856
0.31881,617.556
0.319655,-533.472
0.320858,-1179.01
0.323575,375.743
0.328222,-250.703
0.330699,-290.533
0.330847,723.434
0.332216,1510.81
