Pressure, Change in distance between ball and goal
0,-1436.75
0,967.246
0.00161406,848.007
0.0155875,-1553.44
0.0293152,441.192
0.0296695,127.35
0.0313672,483.164
0.0361855,662.248
0.0374732,-734.997
0.0382703,-229.956
0.0384951,512.483
0.0386828,-391.667
0.040246,-616.198
0.0413657,-1459.18
0.0417379,-184.39
0.0497989,474.771
0.050564,-1221.09
0.0525851,-2313.44
0.0560214,305.435
0.0576873,-973.142
0.0639001,283.03
0.0642715,141.508
0.0674567,-155.348
0.0713998,1207.15
0.0778951,-1051.61
0.0782047,-1291.34
0.0800307,380.46
0.0871561,-1570.12
0.0874303,-1954.14
0.0910448,-1097.51
0.0916385,-188.376
0.0972255,-2767.69
0.0992712,215.837
0.0995301,274.732
0.100054,331.249
0.10075,803.936
0.101162,-275.158
0.106738,-688.286
0.107572,-709.49
0.107768,-170.445
0.10824,833.488
0.108261,664.851
0.109098,852.326
0.112642,11.1003
0.114701,-457.516
0.116306,-268.486
0.11753,-634.589
0.120913,-155.4
0.123247,-163.458
0.127498,687.603
0.128575,-628.478
0.128603,-1164.24
0.132149,-1851.36
0.133923,-707.959
0.134268,480.777
0.135504,1962.04
0.138905,-145.665
0.146095,1450
0.15422,-422.806
0.155881,-134.714
0.158387,-738.654
0.161985,-698.939
0.163407,-1425.55
0.167441,1119.86
0.171957,-1988.64
0.1732,-1172.77
0.175483,-1167.08
0.175534,2541.31
0.176988,1138
0.179296,713.431
0.179583,-1035.94
0.185622,-404.058
0.188041,-1712.57
0.189435,-1338.27
0.192504,-120.148
0.193802,1065.83
0.197675,292.467
0.198501,1163.33
0.202568,-478.161
0.204515,-716.181
0.205679,-219.126
0.205997,-423.78
0.207126,46.3624
0.207185,-4.31289
0.207811,-1597.9
0.211113,2836.49
0.211903,822.739
0.212063,-188.73
0.213609,-1705.68
0.213818,-738.559
0.215687,228.856
0.216825,2063.28
0.218938,-478.627
0.219094,-1031.85
0.219929,84.1733
0.220693,2914.44
0.222406,-709.763
0.223463,340.835
0.223756,515.425
0.232241,-1110.61
0.232492,-1438.89
0.232634,-485.536
0.233394,-1077.13
0.233745,-742.783
0.235804,-584.937
0.235827,391.527
0.237442,-131.745
0.238596,-53.6403
0.239918,977.4
0.241024,-391.181
0.24201,-1093.05
0.243686,-1.12069
0.246335,506.658
0.246882,-2748.64
0.24848,-959.584
0.249095,1417.72
0.25126,-3083.02
0.252044,-239.487
0.253567,-1616.16
0.25426,-370.718
0.259587,-2007.66
0.259821,88.8623
0.261508,2193.21
0.262353,157.895
