Pressure, Change in distance between ball and goal
0.0070767,428.148
0.0388226,-321.705
0.0595974,791.936
0.061657,-672.703
0.0641018,2675.68
0.0738652,449.104
0.0756535,-407.746
0.0793117,570.06
0.0818547,496.222
0.0822587,210.829
0.0839249,-450.819
0.109387,-1440.88
0.112236,342.623
0.115327,-542.946
0.116955,-606.242
0.123766,-841.607
0.127889,182.224
0.131525,1583.06
0.134672,1890.28
0.160106,1646.81
0.160317,1040.43
0.171872,526.968
0.179567,-429.696
0.199814,897.957
0.20193,408.591
0.204333,1390.53
0.204985,2914.97
0.207777,-163.997
0.212964,602.55
0.214321,580.075
0.219704,-233.108
0.228512,-86.2539
0.23918,-1292.5
0.244358,108.449
0.250445,371.557
0.256474,-1346.6
0.273108,-204.114
0.283226,-638.794
0.29,296.762
0.292092,312.616
0.294233,193.374
0.294855,3153.12
0.299755,306.329
0.30164,1674.37
0.305552,831.662
0.30838,722.516
0.315393,945.728
0.316682,2687.64
0.317213,629.653
0.319645,1422.49
0.330126,1856.87
0.333016,858.519
0.342867,-228.084
0.348866,611.371
0.359564,683.032
0.361342,769.998
0.363927,196.654
0.367223,-461.822
0.373892,1343.68
0.381645,1324.78
0.384974,-662.379
0.395041,-1985.75
0.411562,1265.37
0.414678,265.607
0.420555,3265.62
0.426561,-420.056
0.431256,-325.057
0.43894,2171.32
0.442696,-2042.27
0.443588,513.803
0.447745,-22.6835
0.45125,-982.8
0.455377,1808.9
0.456181,1592.37
0.462778,1792.99
0.472819,-557.28
0.474307,1751.1
0.478387,559.988
0.485465,198.507
0.490194,1457.99
0.497462,88.0621
0.504108,-125.436
0.509277,-820.546
0.511382,-570.695
0.51507,-399.79
0.518696,-469.235
0.520782,-355.705
0.52199,-92.0306
0.528312,-453.656
0.537332,-29.0259
0.537982,635.85
0.546367,1563.56
0.549007,1357.4
0.557488,-233.523
0.561595,473.725
0.562472,-1747.71
0.56971,-653.726
0.579899,733.138
0.589936,1385.03
0.591704,-207.356
0.599175,-233.654
0.610138,-271.537
0.610208,1265.43
0.619596,1517.54
0.61964,197.446
0.635646,1104.84
0.636589,-697.99
0.650101,1144.01
0.653936,713.001
0.662148,924.477
0.663975,33.4417
0.667201,-1.06052
0.674311,532.773
0.675964,353.036
0.682019,1506.28
0.690784,-558.793
0.696158,-921.003
0.697856,-821.037
0.699363,-1096.83
0.702406,-1108.94
0.718479,-207.113
0.720553,-395.714
0.74693,-909.546
0.75001,-821.474
0.763128,858.098
0.763452,1162.35
0.763563,139.675
0.77133,2317.91
0.773304,3638.47
0.794495,2149.64
0.794825,-616.827
0.81066,1347.22
0.811578,2237.06
0.814645,2403.79
0.8179,1159.44
0.826978,197.416
0.831201,-1529.59
0.833452,1601.88
0.844677,566.236
0.863475,1406.14
0.863904,1965.61
0.866229,-378.812
0.868067,442.961
0.878056,450.751
0.89689,-391.055
0.908852,-16.785
0.923507,-108.223
0.930358,2867.02
0.931785,581.178
0.937988,89.3721
0.942424,1948.2
0.959486,967.762
0.978719,1293.49
0.984962,431.253
1.02518,1037.02
1.03551,1248.56
1.03732,-354.184
1.03837,-929.366
1.04484,1519.58
1.05488,3106.37
1.07108,-394.975
1.07442,1997.52
1.07607,2735.52
1.08038,-136.142
1.08158,-1326.87
1.09407,-757.445
1.10672,43.7397
1.11541,-1352.32
1.13774,-325.593
1.13964,1883.89
1.18238,-106.795
1.18251,-982.929
1.19506,-678.903
1.2262,-1178.19
1.2335,3202.01
1.26895,600.086
1.27751,680.473
1.28087,692.943
1.28433,1046.89
1.29452,1529.45
1.2974,558.941
1.30868,1477.02
1.33196,567.635
1.34561,9.39658
1.37166,-571.752
1.40707,-69.6325
1.40776,-2162.56
1.41245,-1531.71
1.44968,-560.308
1.45055,-1123.72
1.47683,-802.405
1.4809,238.417
1.51876,-360.176
1.53406,-188.926
1.57714,2351.19
1.57863,561.022
1.58287,-83.198
1.62596,-959.072
1.62816,679.768
1.63351,607.416
1.63522,-458.632
1.64086,-1295.18
1.71325,-324.834
1.73821,-1220.27
1.75739,2445.39
1.75836,646.089
1.91463,379.177
1.97061,1627.04
1.99228,-246.751
2.0013,1715.21
2.04193,-734.723
2.05203,214.306
2.233,-213.457
2.25158,-491.67
2.26088,289.585
2.2609,14.1249
2.41518,376.42
2.45577,1126.95
2.5196,467.846
2.60583,-89.6084
2.69928,301.859
2.7271,-82.4509
2.81172,1711.35
2.92399,1494.21
3.13799,2093.64
3.20674,763.866
3.40299,1299.96
3.98154,70.9876
4.07469,-16.3814
4.73295,215.624
5.16187,1177.06
