Pressure, Change in distance between ball and goal
0.0232911,-391.055
0.0290294,-294.862
0.0331497,-1029.86
0.0353743,-340.179
0.0548009,753.785
0.0553025,-1275.09
0.0752018,185.845
0.0957897,-257.628
0.09938,1084.61
0.117111,-892.758
0.139554,110.768
0.145699,-653.816
0.147055,1821.85
0.151876,1880.37
0.154079,238.837
0.161129,-12.4268
0.163539,-1634.79
0.179153,696.774
0.184983,337.887
0.201651,1912.46
0.209754,411.162
0.211518,137.408
0.218826,392.242
0.221134,-411.873
0.222136,1292.97
0.235393,951.389
0.237645,1389.84
0.240362,506.063
0.242843,2133.83
0.245583,-878.425
0.252162,2268.88
0.255406,805.935
0.260358,980
0.263166,842.768
0.273579,-1180.4
0.273657,-292.175
0.274972,938.883
0.27646,554.341
0.280679,1341
0.281177,-385.507
0.281755,-534.684
0.29683,661.538
0.321,891.327
0.32391,1333.84
0.327045,485.173
0.328867,-599.799
0.331416,2010.83
0.34396,98.5363
0.344498,1291.42
0.35107,743.36
0.355398,1137.99
0.35568,2381.25
0.360482,601.341
0.365143,-946.227
0.387267,-1951.77
0.395843,-649.83
0.403301,2942.62
0.412619,819.941
0.413502,-336.713
0.415146,79.5409
0.416954,-816.409
0.416995,-564.284
0.421598,-230.757
0.42835,1711.93
0.430076,586.947
0.431624,833.226
0.445592,1445.56
0.446557,3819.07
0.450055,24.4558
0.45208,-373.299
0.456548,36.1164
0.45786,-725.582
0.461934,2806.24
0.467488,-511.794
0.47122,1285.16
0.471374,-695.871
0.472837,1749.14
0.497082,976.212
0.503687,-62.4537
0.508577,1155.6
0.509552,1793.82
0.510085,1111.42
0.511926,1018.3
0.513357,-225.237
0.528145,-573.369
0.537661,548.833
0.544967,290.32
0.551159,519.874
0.556586,-1793.73
0.559674,864.876
0.560268,-467.711
0.561752,-639.392
0.562416,1932
0.567434,767.758
0.569894,2641.49
0.572774,206.798
0.594823,372.206
0.594966,78.5206
0.59557,189.634
0.596758,921.517
0.601185,-1057.42
0.603397,521.519
0.609148,-441.491
0.614225,1616.65
0.61968,2432.95
0.621577,256.963
0.630709,808.404
0.631497,582.777
0.637858,890.563
0.639512,-2251.08
0.643279,282.295
0.652195,-507.623
0.65336,436.74
0.657432,-3873.78
0.683278,571.643
0.683628,928.924
0.684935,-317.906
0.688964,852.823
0.692129,1384.76
0.704058,1435.32
0.704941,1721.92
0.711664,-282.641
0.711879,641.329
0.718717,-1197.19
0.728765,783.679
0.731698,2983.03
0.742805,899.618
0.749131,1010.53
0.762441,572.089
0.766847,1570.07
0.772531,1544.18
0.781283,-368.342
0.793375,685.233
0.806949,-445.821
0.813914,528.068
0.819625,871.105
0.820476,-1449.26
0.827228,-248.8
0.83626,-282.604
0.837018,2354.85
0.839845,-138.255
0.84198,386.981
0.846352,43.9247
0.85288,1221.48
0.854442,697.106
0.857954,-366.749
0.859596,-850.416
0.878015,-60.1929
0.87862,-201.625
0.884414,1039.62
0.885011,13.8607
0.891736,793.276
0.900966,-865.338
0.905192,2204.57
0.908033,1255.71
0.915475,204.312
0.921873,814.515
0.936839,480.854
0.952958,-186.248
0.956095,1039.76
0.961745,-1978.31
0.966221,180.028
0.968963,2173.06
0.979449,962.609
0.987965,-783.426
0.991407,860.981
1.00655,-25.2858
1.01432,2252.51
1.01651,1379.61
1.02902,77.788
1.03395,146.001
1.03601,1063
1.05136,945.362
1.0529,1798.85
1.06274,717.345
1.07832,376.799
1.09795,2708.41
1.10311,-1950.59
1.10683,122.584
1.10734,826.945
1.10978,-289.488
1.11264,396.851
1.1153,78.0102
1.11996,-505.359
1.12568,2627.8
1.12756,616.26
1.14709,2430.16
1.17635,1650.7
1.17807,-469.727
1.18706,2538.12
1.18866,2677.84
1.2134,-1.11132
1.22373,-186.229
1.22509,-302.731
1.22715,2088.57
1.22922,1835.19
1.23577,3474.6
1.24425,928.518
1.27814,449.297
1.28263,363.407
1.29592,696.878
1.29912,1546.99
1.32292,493.847
1.3233,-127.1
1.33254,319.908
1.33809,104.302
1.34317,554.064
1.35043,1606.79
1.38535,-870.128
1.38938,-379.104
1.39017,2529.03
1.39599,-476.821
1.40189,66.2383
1.40978,-1397.75
1.44167,1606.85
1.47822,1946.29
1.48111,913.938
1.50324,-440.074
1.51992,917.241
1.54691,-787.286
1.56349,2133.37
1.57101,1800.17
1.57931,419.174
1.58503,337.813
1.60285,700.4
1.60597,1643.35
1.61627,1220.39
1.63549,371.049
1.68036,-664.236
1.68113,-374.319
1.68345,558.131
1.69297,-797.971
1.71783,-163.385
1.73719,1453.67
1.7426,-897.052
1.78883,527.835
1.8068,-166.604
1.81443,2819.04
1.81956,-730.848
1.84874,565.186
1.85875,-878.398
1.86412,635.171
1.88093,190.937
1.891,1970.25
1.91543,5.50817
1.97016,1082.94
2.0002,-1356.8
2.0149,176.729
2.02668,285.648
2.07122,-385.444
2.07196,595.335
2.26966,-701.875
2.29437,903.627
2.29688,1691.58
2.30743,1096.99
2.31044,190.502
2.40071,1239.46
2.51927,-597.09
2.5497,-9.93956
2.83641,391.251
2.93134,-134.835
2.94771,-286.468
3.18287,396.558
3.20696,783.805
4.28313,1351.7
4.32687,2716.57
4.41863,-1136.31
4.58161,-60.566
