Pressure, Change in distance between ball and goal
0,-11.8865
0,627.107
0,443.544
0.0133464,1174.36
0.0333326,440.453
0.0358762,-534.504
0.0434935,3051.24
0.0533305,3332.9
0.0604867,-703.731
0.0637503,-441.683
0.0649319,553.329
0.0701283,756.237
0.0721564,-480.464
0.0793417,2154.96
0.0812039,1897.37
0.0823921,2093.79
0.0872484,308
0.0886378,2608.27
0.0891,-651.67
0.0967753,353.745
0.106484,-467.924
0.112109,-142.935
0.11425,482.452
0.118001,669.602
0.118028,372.816
0.122043,61.3856
0.122799,1553.02
0.128117,113.214
0.13225,1295.18
0.136308,1995.32
0.153463,1743.03
0.156494,1568.47
0.156851,103.263
0.15953,701.743
0.160217,-801.365
0.166198,-896.193
0.168676,2184.79
0.174588,1740.32
0.175766,616.319
0.178781,-182.738
0.179681,-100.517
0.179886,-39.4989
0.182052,-122.3
0.183827,3273.45
0.188397,-139.802
0.188756,269.526
0.189095,-534.638
0.197885,-135.514
0.200346,-589.441
0.200465,-556.684
0.20125,380.158
0.201879,372.656
0.210583,181.522
0.215067,-899.218
0.215839,380.123
0.217518,-373.963
0.218697,-188.217
0.221525,-987.215
0.22305,-151.402
0.223122,267.716
0.225108,-52.1932
0.229378,139.229
0.232344,1455.5
0.23581,-33.2187
0.242541,1590.81
0.24458,1144.63
0.244726,-262.58
0.246447,1070.29
0.250956,1932.17
0.251383,-900.791
0.254548,1474.72
0.257052,1029.8
0.260709,394.457
0.270136,669.332
0.271231,2329.18
0.271815,-129.92
0.271875,185.662
0.277849,2385.04
0.284195,-1308.51
0.284389,-492.688
0.286624,2153.32
0.287268,317.87
0.288935,256.616
0.295016,1081.29
0.297363,1087.25
0.302775,-91.9167
0.312914,446.344
0.318813,2059.31
0.319767,-925.137
0.322817,-14.2503
0.32447,982.655
0.325485,1799.2
0.333165,184.56
0.333263,1268.33
0.336075,2887.65
0.341042,1425.17
0.34149,-539.723
0.34547,381.191
0.345934,-322.847
0.346337,775.805
0.347732,-21.4468
0.350891,471.587
0.350913,534.356
0.354759,1399.68
0.356193,-89.0732
0.356549,451.099
0.35711,1652.96
0.359416,236.98
0.359615,2097.14
0.360667,-902.945
0.360874,1418.78
0.363322,472.211
0.363728,55.4004
0.364044,1522.04
0.364624,2549.71
0.366436,-404.617
0.366498,398.882
0.368885,-523.999
0.369432,2016.79
0.369517,204.551
0.381336,519.481
0.381478,-919.698
0.385853,2238.55
0.386799,2022.37
0.389019,1629.34
0.392398,2207.75
0.394304,-42.7115
0.395246,889.532
0.395767,4.77571
0.39634,675.653
0.397274,-935.922
0.397649,34.761
0.401735,-478.599
0.404088,1003.38
0.406564,-190.602
0.406779,840.696
0.408369,2291.98
0.411831,944.208
0.414259,-1305.66
0.419878,-353.923
0.420624,-557.34
0.426988,1111.12
0.429492,-1395.53
0.435008,2288.05
0.437728,629.999
0.442859,501.655
0.450138,-339.762
0.453323,-255.487
0.458261,-390.55
0.462093,2175.08
0.462733,510.933
0.463205,-713.321
0.46433,-64.7935
0.464725,-475.16
0.469802,281.068
0.479701,172.579
0.480983,13.3057
0.483084,761.665
0.483576,372.759
0.485288,2134.8
0.490697,579.157
0.493805,1507.61
0.495788,-293.844
0.497731,497.328
0.503648,-539.519
0.507898,-1036.73
0.509809,219.135
0.513483,1490.62
0.516179,-686.259
0.518261,1404.57
0.522875,-312.68
0.524811,270.048
0.528335,206.279
0.529245,-1037.33
0.531903,340.149
0.533726,469.386
0.535554,-246.304
0.536019,496.945
0.536522,-1121.92
0.544451,388.221
0.545358,-415.904
0.546731,2885.55
0.547894,679.643
0.54934,1469.61
0.555033,296.183
0.555034,563.481
0.560387,885.787
0.562718,1986.39
0.564606,69.1653
0.565369,544.032
0.566669,-92.6582
0.570934,-928.213
0.5713,941.43
0.57393,-365.946
0.574299,-382.477
0.576972,-892.349
0.580468,1503.11
0.582072,1566.94
0.585399,1112.98
0.58594,139.624
0.599432,545.446
0.610121,503.307
0.616165,454.357
0.621211,307.253
0.625735,2037.01
0.626364,1898.62
0.629661,1608.41
0.639641,81.1681
0.645674,745.964
0.650487,727.198
0.653845,137.784
0.653952,355.969
0.663024,902.631
0.664535,993.088
0.664934,1295.16
0.66913,1022.7
0.678429,943.021
0.678741,2562.22
0.681117,1547.22
0.68794,1146.39
0.691201,1934.94
0.702046,18.7526
0.70227,1978.59
0.703513,2660.81
0.710041,552.924
0.712061,1446.96
0.715623,1713.33
0.715809,-82.0338
0.723589,-1201.55
0.727297,91.5106
0.72792,-14.2351
0.738298,-1541.8
0.738566,-773.684
0.748258,-957.189
0.753131,-39.1621
0.754445,2518.79
0.755454,307.429
0.761227,-474.421
0.771695,-57.7294
0.774108,-677.711
0.778052,122.859
0.780196,1777.1
0.786105,-2410.53
0.787844,837.454
0.794392,2540.36
0.798089,1782.5
0.802656,395.368
0.8052,244.864
0.806843,1869.58
0.806909,303.492
0.808639,-1830.84
0.820612,-529.895
0.828865,-513.369
0.846266,-522.461
0.849324,-225.197
0.850585,2290.16
0.853447,297.009
0.858154,671.223
0.858869,296.792
0.862923,306.552
0.863861,-1254.75
0.864926,847.033
0.873144,207.814
0.873744,2596.25
0.881413,-294.596
0.888082,-25.9692
0.89186,2637.81
0.898321,-28.7048
0.899978,122.115
