Pressure, Change in distance between ball and goal
0.759564,-2189.7
0.764073,-194.127
0.773851,1756.21
0.774254,727.392
0.776505,-193.432
0.780196,1777.1
0.78032,-941.895
0.78262,-335.607
0.783218,422.428
0.789229,-1760.1
0.792914,9.85915
0.793108,-901.92
0.801293,-845.064
0.803014,-860.093
0.803986,1100.69
0.804167,243.647
0.808174,792.628
0.808639,-1830.84
0.809166,1520.15
0.81535,-985.425
0.816865,448.633
0.81778,-371.104
0.818319,-507.378
0.819123,-1311.45
0.820368,336.202
0.820612,-529.895
0.822684,-1312.48
0.823289,-739.644
0.823907,-1902.74
0.8252,-1299.08
0.827402,173.592
0.828399,997.804
0.830059,165.704
0.830376,-1701.21
0.835935,314.221
0.837146,440.999
0.838139,180.529
0.844727,-1053.35
0.84636,-142.953
0.850585,2290.16
0.853447,297.009
0.856877,-2410.85
0.85982,-183.769
0.869849,-950.195
0.873144,207.814
0.875725,351.826
0.876114,-671.464
0.877063,-926.677
0.881101,430.364
0.891618,558.287
0.895288,-81.2341
0.895342,-935.86
0.898321,-28.7048
0.8987,-699.042
0.90004,173.789
0.902017,-449.755
0.905905,108.68
0.907682,400.272
0.90847,173.501
0.911658,-603.115
0.911688,-673.447
0.915121,-1200.57
0.919711,1886.34
0.923704,-69.1609
0.92707,-114.286
0.92987,655.148
0.930998,-2794.05
0.93455,-1097.56
0.935493,-99.7812
0.935561,-582.177
0.939745,355.058
0.940519,2777.3
0.948698,1117.06
0.955797,177.782
0.957197,-73.3474
0.957987,-971.308
0.959363,-1299.09
0.960903,291.328
0.964485,-1549.56
0.96909,164.141
0.96922,-908.759
0.971818,-547.132
0.979963,-1055.13
0.98271,-1191.11
0.98756,-1609.09
0.989898,-4294.35
0.995644,-262.675
0.996495,-1256.12
0.997223,-321.167
0.997679,512.846
1.00214,-728.062
1.00305,-1038.65
1.00792,99.5786
1.00826,2467.81
1.01065,-400.716
1.01141,-657.83
1.0192,347.435
1.02262,768.134
1.02982,-3910.27
1.03582,1180.35
1.03592,3592.91
1.04688,940.744
1.04875,-2431.88
1.04947,68.8385
1.05195,-574.819
1.05316,644.12
1.05405,-475.722
1.05504,695.191
1.0566,-265.58
1.06517,-714.872
1.06892,-1351.54
1.0703,-1815.48
1.07064,-151.743
1.07593,1692.38
1.07791,-313.542
1.08373,-2084.55
1.09249,253.651
1.09896,908.92
1.10064,-1359
1.10167,-747.217
1.10552,-549.447
1.11248,-2510.37
1.12009,-1436.8
1.12163,488.105
1.1256,1108.65
1.12613,-1338.58
1.12757,-1384.67
1.12765,195.52
1.12849,2578.96
1.13643,-1020.85
1.13955,-2209.54
1.14112,1695.85
1.1445,-2611.35
1.14555,-618.127
1.14914,-3396.7
1.15331,1719.13
1.15342,-357.366
1.15476,-1022.63
1.16772,-279.895
1.17279,-342.749
1.17499,222.853
1.177,-1306.5
1.17925,-309.593
1.18105,-281.447
1.18349,-671.039
1.1877,-477.744
1.18837,-850.151
1.19747,-763.576
1.19942,-3320.02
1.20495,3056.89
1.20763,867.144
1.21103,-404.558
1.21321,899.111
1.2237,931.138
1.22565,3131.93
1.2261,1789.53
1.23145,-314.095
1.23188,91.3694
1.23221,-2556.81
1.23769,287.385
1.24028,-3705.4
1.24094,-1846.37
1.24171,1006.17
1.24642,378.847
1.25742,-369.245
1.26425,1296.29
1.26714,543.454
1.28099,-2019.75
1.28149,1798.14
1.28543,279.076
1.28627,-1723.85
1.29344,-1030.2
1.29968,-289.016
1.29975,-1483.24
1.30418,1111.64
1.30428,-975.494
1.30441,-512.864
1.30707,-1513.14
1.31125,-417.875
1.31438,-631.465
1.31449,-557.9
1.3147,300.561
1.32325,1383.02
1.33116,430.386
1.33708,213.51
1.33805,-803.885
1.34,768.255
1.34391,-962.479
1.34437,-1858.58
1.35257,-240.51
1.3526,-306.184
1.36578,-279.304
1.36731,-1176.26
1.36969,714.419
1.37115,890.432
1.3737,-351.639
1.38316,-864.338
1.38406,191.942
1.39594,-322.945
1.4022,-3062.83
1.404,-705.343
1.4156,-218.559
1.42124,-250.966
1.43822,-449.807
1.44122,-1553.16
1.44341,-717.674
1.4519,-1290.19
1.45262,-634.09
1.45673,-3457.05
1.45821,-1909.73
1.46744,684.715
1.47638,-1451.93
1.49406,-31.3367
1.50406,-1512.21
1.51262,-789.045
1.51279,-398.064
1.5142,-2166.5
1.51473,-895.375
1.51489,-256.6
1.51619,-54.0039
1.52393,-1242.99
1.54436,-461.688
1.54511,-1074.29
1.54924,-113.705
1.54981,80.3543
1.55745,-489.076
1.56009,-332.147
1.56017,10.172
1.56214,-613.408
1.56715,2627.21
1.5687,-528.978
1.57449,191.194
1.57488,820.14
1.58593,-715.811
1.59339,-3123.32
1.59719,351.196
1.60924,337.524
1.62163,-1250.42
1.62958,-1058.71
1.63577,-3063.6
1.63987,-136.344
1.64402,640.47
1.64639,-1132.34
1.65778,-1273.84
1.65918,-810.791
1.65965,-1508.91
1.66316,-552.864
1.66566,-1249.94
1.69393,-710.858
1.69937,-2475.05
1.7287,2537.8
1.73104,-849.654
1.73609,-1506.2
1.73913,-1316.28
1.75221,-294.978
1.76874,-517.681
1.77702,555.853
1.78016,-274.277
1.79134,-69.5422
1.80545,-730.435
