Pressure, Change in distance between ball and goal
0,967.246
0.00161406,848.007
0.0296695,127.35
0.0361855,662.248
0.0374732,-734.997
0.0386828,-391.667
0.0497989,474.771
0.0560214,305.435
0.0639001,283.03
0.0642715,141.508
0.0674567,-155.348
0.0713998,1207.15
0.0871561,-1570.12
0.0992712,215.837
0.0995301,274.732
0.107572,-709.49
0.128603,-1164.24
0.135504,1962.04
0.14373,2529.63
0.146095,1450
0.15422,-422.806
0.167441,1119.86
0.176988,1138
0.179296,713.431
0.188041,-1712.57
0.193802,1065.83
0.197675,292.467
0.198501,1163.33
0.211113,2836.49
0.216825,2063.28
0.219929,84.1733
0.220693,2914.44
0.223756,515.425
0.238596,-53.6403
0.239918,977.4
0.24848,-959.584
0.249095,1417.72
0.261508,2193.21
0.262353,157.895
0.26304,860.519
0.263733,849.483
0.266349,894.12
0.273614,-43.1966
0.276317,509.282
0.279018,-684.888
0.282913,1480.25
0.292222,-740.93
0.293497,1793.36
0.304614,369.079
0.305574,-160.688
0.306913,158.908
0.307106,2085.31
0.308341,1273.56
0.31358,2770.05
0.314899,1882.14
0.315267,1186.81
0.316663,900.326
0.317215,572.769
0.318717,1239.95
0.321863,-536.075
0.324064,2745.45
0.328722,-269.38
0.330406,1608.71
0.331246,-338.691
0.341216,241.634
0.347531,-1254.51
0.358291,384.206
0.361663,2998.98
0.377704,496.649
0.377961,410.998
0.397047,448.809
0.405235,568.902
0.408527,685.281
0.414235,480.493
0.41458,768.419
0.417242,-198.04
0.4173,683.523
0.419208,238.669
0.4247,372.512
0.435551,740.128
0.437105,2036.84
0.445036,1278.33
0.463029,-828.449
0.478999,2371.84
0.479892,2052
0.482821,1791.63
0.50217,1204.22
0.510001,280.552
0.510994,-548.052
0.521106,242.699
0.535411,1439.16
0.54331,211.357
0.556302,1458.34
0.573581,430.991
0.580226,1318.21
0.589844,3200.5
0.592036,2580.15
0.611405,137.79
0.632554,526.108
0.635314,227.518
0.638564,-36.2831
0.641235,206.577
0.659247,283.791
0.667838,-1613.66
0.68333,-43.0285
0.694795,1202.8
0.695715,1427.57
0.71404,746.519
0.759952,2281.79
0.768216,-655.614
0.768916,115.253
0.784709,349.597
0.787523,1354.51
0.795609,1445.09
0.802692,988.769
0.817659,233.672
0.834531,227.84
0.8403,86.7692
0.847848,-159.512
0.85088,-275.009
0.897091,-769.689
0.908535,3576.9
0.920783,831.091
0.95639,-589.361
0.963826,-373.516
0.967811,-537.408
0.9725,312.136
0.974328,1516.76
0.974678,-199.777
1.01698,545.689
1.01885,-267.405
1.0409,291.523
1.04243,1156.59
1.07304,620.935
1.11176,2546.14
1.13128,894.458
1.15139,972.571
1.20592,257.577
1.22923,1112.72
1.23231,1456.12
1.24329,-974.467
1.27183,105.274
1.29619,2236.37
1.29759,1427.94
1.29839,-429.373
1.30692,1756.61
1.31485,1671.33
1.32726,-710.117
1.32741,857.845
1.35951,402.593
1.44768,-346.544
1.46176,-877.059
1.46938,2113
1.47566,2579.69
1.47724,997.176
1.47761,685.43
1.54193,2448.69
1.57489,2375.58
1.58647,318.95
1.58882,1377.47
1.62746,-417.718
1.63061,1305.21
1.63816,490.016
1.65576,727.375
1.66246,1810.03
1.66444,-1829.89
1.70701,915.245
1.8102,1921.24
1.81968,1926.69
1.84246,1099.02
1.85769,1304.53
1.87027,384.568
1.96388,1381.64
1.99802,2150.78
2.06264,889.834
2.14049,625.309
2.17921,905.148
2.39686,1150.77
2.41131,577.126
2.46964,3553.11
2.50136,989.77
3.03777,2036.14
