Pressure, Change in distance between ball and goal
0.0216018,633.229
0.0270334,-366.486
0.0360724,2224.99
0.0481407,1541.13
0.0524589,-135.68
0.0574573,-364.867
0.0608418,-437.656
0.0684126,1112.52
0.0752917,-909.615
0.0757796,-122.342
0.093283,849.523
0.10359,1517.23
0.118268,1415.03
0.124224,-1080.84
0.136032,2011.47
0.139729,-1136.04
0.153773,-497.371
0.154193,353.253
0.16191,-142.696
0.188546,-953.459
0.188774,371.68
0.212615,1642.13
0.217484,200.558
0.231447,562.707
0.244606,-508.877
0.247673,-21.6083
0.299329,624.554
0.304124,1790.23
0.317915,1367.76
0.318376,229.478
0.32658,675.018
0.344528,1935.03
0.351505,1558.65
0.387088,1171.91
0.392418,-1119.85
0.397358,1736.32
0.406491,996.835
0.408008,2067.22
0.416201,-295.451
0.431304,809.856
0.441869,879.711
0.45105,712.842
0.47891,593.308
0.482738,666.086
0.484443,192.65
0.506112,2489.53
0.530344,2230.84
0.540822,1841.25
0.554426,1132.61
0.561965,-1633.13
0.569281,2989.94
0.569883,215.389
0.590673,676.734
0.605142,572.051
0.624112,-405.322
0.639123,-17.5161
0.657263,2224.19
0.672553,392.754
0.682898,148.132
0.687679,734.764
0.688727,-964.477
0.743752,1424.39
0.750507,-1081.61
0.763115,29.1375
0.765798,2183.47
0.779518,296.564
0.783988,693.818
0.78406,482.9
0.80204,775.437
0.816876,868.696
0.823723,-472.755
0.845004,1448.58
0.855667,740.736
0.857067,686.141
0.894404,1140.84
0.904238,93.7764
0.93474,1720.33
0.956496,-432.286
0.964839,3331.75
0.975445,-18.5845
1.02995,-70.9005
1.03282,561.773
1.05242,2107.86
1.05778,1392.88
1.07483,124.353
1.10238,915.583
1.1666,-434.013
1.22534,79.0648
1.27908,1935.84
1.28497,1086.91
1.2863,6.11379
1.29617,443.502
1.29742,-150.601
1.29948,-152.154
1.30427,-482.208
1.30461,50.1909
1.32515,-159.185
1.34533,-467.961
1.34749,-367.26
1.42601,1183.01
1.44786,297.65
1.4884,60.4657
1.50749,413.518
1.5602,-1272.64
1.56916,-252.383
1.57233,731.213
1.58943,-94.3296
1.59274,3095.12
1.66323,1476.43
1.76332,318.371
1.77045,2539.95
1.84439,789.887
1.85119,1939.49
1.94758,680.217
2.04879,306.636
2.07436,626.86
2.32693,-777.964
2.42692,-55.0881
2.69645,-279.809
2.8179,-136.435
3.21271,129.557
3.27295,237.286
