Pressure, Change in distance between ball and goal
0,-546.318
0,185.862
0,-711.193
0.00281552,77.0543
0.0113661,-1553.25
0.013191,357.449
0.0232911,-391.055
0.0262181,-754.204
0.0290294,-294.862
0.0352425,-838.86
0.0460902,-84.2296
0.0471627,-181.15
0.0553025,-1275.09
0.0642064,32.7753
0.0644385,846.841
0.071924,-396.959
0.0739818,-2266.85
0.0789745,78.9238
0.0878577,-857.007
0.0885282,-2057.72
0.0919107,746.165
0.0950912,-877.041
0.0967828,-456.982
0.097439,254.883
0.100899,-738.953
0.103439,215.782
0.110098,-1224.95
0.112933,-1091.5
0.114704,-683.018
0.117111,-892.758
0.122408,-1655.51
0.135533,212.051
0.137679,619.533
0.140717,-1271.7
0.145165,1640.14
0.146234,-2035.47
0.147055,1821.85
0.14828,-2687.53
0.152436,507.461
0.153629,-1217.25
0.154079,238.837
0.15565,-1121.36
0.157455,1065.08
0.158656,-29.8155
0.163165,-340.866
0.1635,-84.9624
0.163539,-1634.79
0.167346,-1147.32
0.172691,-1347.95
0.175461,-160.544
0.176295,1625.45
0.18374,-1072.88
0.184983,337.887
0.185891,-2371.04
0.188122,-1112.55
0.190255,-1816.11
0.192812,-3525.46
0.195164,-671.848
0.195315,-990.816
0.195374,-1665.74
0.197137,455.434
0.197331,-1134.81
0.197852,-153.572
0.199444,-61.809
0.199765,-1156.25
0.199859,-1746.72
0.199899,1018.51
0.200412,-1019.38
0.203692,-2982.24
0.204948,1386.04
0.205296,1046.85
0.206989,108.312
0.206991,346.234
0.207641,-1420.14
0.208613,-1134.06
0.211518,137.408
0.215715,-807.886
0.218764,-1313.92
0.218995,1063.29
0.219399,-833.608
0.222929,-1708.19
0.223716,-600.659
0.226163,-585.608
0.227558,-2.13663
0.228177,1074.3
0.231492,186.688
0.232532,1.62589
0.232984,-27.5414
0.234152,-978.992
0.234573,-1539.68
0.234914,-438.657
0.236636,-2037.91
0.236961,-2177.84
0.237645,1389.84
0.237727,205.642
0.237862,-152.025
0.239341,-1331.12
0.243931,-148.698
0.245583,-878.425
0.245641,-182.542
0.248437,-1204.86
0.250118,55.1016
0.2502,-1169.57
0.252421,-894.168
0.253476,-1767.11
0.257137,714.831
0.258812,2113.1
