Pressure, Change in distance between ball and goal
0,-11.8865
0,-2149.27
0,-708.016
0,443.544
0,627.107
0.00610563,-1560.17
0.00950698,-3989.3
0.00962868,-1598.45
0.0133464,1174.36
0.0188225,-1305.69
0.0233996,-703.981
0.0257121,-692.519
0.0267846,-2681.5
0.0333326,440.453
0.0348555,-2430.41
0.0358762,-534.504
0.0400739,-617.741
0.0434935,3051.24
0.04477,-952.249
0.0506847,-803.37
0.0533305,3332.9
0.0545271,-1846.64
0.0567495,2013.49
0.0584391,-40.3767
0.0586342,-242.832
0.0604867,-703.731
0.0614522,-1471.14
0.0625816,-2338.89
0.0637503,-441.683
0.0649319,553.329
0.0675409,1726.42
0.068005,-1390.98
0.0686089,-94.7622
0.0701283,756.237
0.0721564,-480.464
0.0764874,1017.27
0.076894,-1722.06
0.0793417,2154.96
0.0811339,222.973
0.0811374,-2097.32
0.0812039,1897.37
0.0817549,-465.294
0.0823921,2093.79
0.0872484,308
0.0886378,2608.27
0.0891,-651.67
0.0908651,134.976
0.0955453,-2708.34
0.0967753,353.745
0.098745,370.784
0.106484,-467.924
0.111148,-107.725
0.111407,255.732
0.11166,-1761.6
0.112109,-142.935
0.11425,482.452
0.11644,358.001
0.116729,-165.981
0.116767,-884.324
0.118001,669.602
0.118028,372.816
0.118362,-920.696
0.122043,61.3856
0.122799,1553.02
0.124222,2512.15
0.125473,-852.362
0.127722,-853.882
0.128117,113.214
0.129966,1.55588
0.132731,-457.002
0.133451,-1002.59
0.136308,1995.32
0.137019,-335.915
0.139256,-697.002
0.141714,-95.4682
0.142204,-1718.16
0.143921,771.592
0.144412,-1042.44
0.145567,-868.871
0.145969,-2092.38
0.147872,-1679.53
0.148889,-1578.69
0.151772,171.944
0.153463,1743.03
0.155261,-1831.07
0.156494,1568.47
0.156651,-82.4185
0.156851,103.263
0.157473,-2085.33
0.158195,-552.192
0.15953,701.743
0.160217,-801.365
0.163343,-1528.37
0.165203,155.576
0.165224,-437.053
0.166198,-896.193
0.168676,2184.79
0.16974,-1917.61
0.171899,-2556.43
0.171957,-1809.71
0.172427,-561.034
0.172666,-642.833
0.174588,1740.32
0.175766,616.319
0.178361,-300.627
0.178781,-182.738
0.178851,282.706
0.179681,-100.517
0.179886,-39.4989
0.181599,453.735
0.182052,-122.3
0.182962,84.0686
0.183827,3273.45
0.188756,269.526
0.189095,-534.638
0.192421,-2001.04
0.19305,-237.373
0.195249,-474.212
0.196094,-738.786
0.197885,-135.514
0.199276,-14.6666
0.200074,-344.772
0.20029,1192.41
0.200346,-589.441
0.200465,-556.684
0.20125,380.158
0.201879,372.656
0.203944,-649.069
0.204492,-728.232
0.206827,-532.766
0.207206,588.738
0.207224,1661.61
0.210583,181.522
0.210885,-1179.86
0.211989,-28.6145
0.212396,-226.007
0.212784,-678.176
0.213598,-157.584
0.214474,-583.396
0.215067,-899.218
0.215414,338.22
0.215839,380.123
0.216351,-1144.66
0.217518,-373.963
0.218697,-188.217
0.221525,-987.215
0.221747,-239.277
0.222862,-1225.75
0.22305,-151.402
0.223098,-24.6206
0.223122,267.716
0.223157,-2681.38
0.224861,-1253.38
0.225108,-52.1932
0.226872,127.916
0.228147,389.944
0.229378,139.229
0.229652,-1819.51
0.230789,-963.668
0.231183,-2026.42
0.23141,-872.001
0.231594,-6.98091
0.232344,1455.5
0.232527,-877.224
0.232934,-526.989
0.233113,-800.049
0.234747,-98.6643
0.235463,-1114.74
0.237178,-685.591
0.238322,596.11
0.240324,-377.453
0.240921,-2109.26
0.241246,-574.402
0.241969,-1542.09
0.242503,-1000.84
0.242541,1590.81
0.244497,-1415.83
0.244723,-861.548
0.244726,-262.58
0.245981,-1187.13
0.247682,-1207.86
0.249358,842.055
0.250937,-1722.24
0.250956,1932.17
0.251383,-900.791
0.251406,-695.999
0.252197,-2107.38
0.254548,1474.72
0.25494,-1075.52
0.255416,-2129.56
0.255762,41.1464
0.257052,1029.8
0.259579,-715.479
0.260577,-2615.62
0.260709,394.457
0.261262,481.147
0.262833,-857.733
0.262888,-302.168
0.263779,-517.987
0.265136,-1007.3
0.265494,-30.6235
0.265596,489.095
0.26629,-264.088
0.270303,394.959
0.270335,-3269.04
0.271231,2329.18
0.271815,-129.92
0.271875,185.662
0.274704,-640.58
0.27566,-697.86
0.277012,-278.242
0.27702,-978.219
0.27729,1178.81
0.278224,-94.0195
0.279311,272.982
0.280513,-947.475
0.282182,-480.74
0.28289,-1135.76
0.282945,-165.464
0.284195,-1308.51
0.284389,-492.688
0.286624,2153.32
0.287268,317.87
0.288747,-627.678
0.288935,256.616
0.289526,-654.554
0.289617,305.005
0.290795,-284.63
0.290853,-1593.76
0.291466,-937.739
0.292421,85.4101
0.294334,-60.166
0.295016,1081.29
0.295826,-681.991
0.296914,-2391.81
0.297359,-2582.16
0.297363,1087.25
0.30042,-1747.16
0.301939,-715.432
0.302629,-602.823
0.302718,-1269.49
0.302775,-91.9167
0.306997,-1515.33
0.307508,745.995
0.307768,504.898
0.308491,-386.141
0.309525,609.87
0.312914,446.344
0.316507,-535.485
0.318813,2059.31
0.31962,244.045
0.319767,-925.137
0.322817,-14.2503
0.322872,334.233
0.323184,-2636.47
0.32447,982.655
0.325485,1799.2
0.326583,-361.076
0.32694,-1557.1
0.327515,-2184.97
0.329299,-1364.04
0.329339,-1288.84
0.329952,-419.295
0.333165,184.56
0.333263,1268.33
0.336075,2887.65
0.336389,163.277
0.336604,760.952
0.338917,424.342
0.339085,-2698.71
0.341042,1425.17
0.34149,-539.723
0.342161,25.1123
0.343114,-2141.67
0.343777,-202.634
0.343971,0.71572
0.344083,1140.41
0.344916,-959.349
0.34547,381.191
0.345934,-322.847
0.345986,-687.824
0.346337,775.805
0.347218,45.2401
0.347732,-21.4468
0.350891,471.587
0.350913,534.356
0.350935,-499.779
0.351716,-1222.44
0.351977,-901.601
0.352933,-493.667
0.353659,-2978.36
0.354759,1399.68
0.355029,-1642.76
0.355853,1576.48
0.356193,-89.0732
0.356549,451.099
0.35711,1652.96
0.357208,-1669.92
0.357475,761.624
0.357776,-1006.51
0.358787,-973.692
0.359416,236.98
0.360472,319.189
0.360667,-902.945
0.362567,-1046.64
0.363322,472.211
0.363728,55.4004
0.364044,1522.04
0.364386,276.512
0.364408,-1469.81
0.364624,2549.71
0.364829,388.976
0.366436,-404.617
0.366498,398.882
0.366767,-1427.15
0.368885,-523.999
0.369432,2016.79
0.369517,204.551
0.369564,-1154.77
0.369749,1011.18
0.370865,-675.018
0.37275,-854.484
0.373096,-1595.42
0.374793,-876.861
0.376719,67.2041
0.377991,748.175
0.380065,-717.619
0.381336,519.481
0.381478,-919.698
0.382153,1778.7
0.382205,2523.93
0.382238,-182.549
0.385849,-924.672
0.385853,2238.55
0.386799,2022.37
0.386925,-1360.62
0.387189,-342.509
0.389019,1629.34
0.392398,2207.75
0.394304,-42.7115
0.3952,-1228.57
0.395246,889.532
0.395802,-269.331
0.39634,675.653
0.397274,-935.922
0.397649,34.761
0.400624,-2598.87
0.401735,-478.599
0.405005,-1819.3
0.406564,-190.602
0.406779,840.696
0.407151,-1432.87
0.407446,-1479.67
0.40928,-602.42
0.409595,-1965.43
0.41145,-483.382
0.412387,-1892.09
0.413066,1006.39
0.413444,-681.68
0.414103,-933.235
0.414259,-1305.66
0.415523,-711.109
0.419878,-353.923
0.420624,-557.34
0.422969,-391.075
0.424151,32.3893
0.424244,-271.494
0.425238,-7.69673
0.426324,-1051.02
0.426569,-422.636
0.426988,1111.12
0.427784,-753.501
0.427883,107.628
0.42853,-760.882
0.429492,-1395.53
