Pressure, Change in distance between ball and goal
0,-1379.83
0,2504.1
0,-992.24
0.0103189,-943.32
0.0157652,43.225
0.0170281,391.376
0.0193087,-1066.71
0.0194942,1187.12
0.0202587,44.6178
0.02118,108.891
0.0345781,-1262.11
0.0380449,-166.486
0.0426173,-711.335
0.0429431,-262.119
0.0549767,2108.65
0.0583311,656.589
0.0711276,1319.46
0.0743088,-1679.21
0.0776068,-1259.43
0.0805729,-676.061
0.082959,-1728.67
0.0920272,-1380.68
0.094248,48.0755
0.0964895,4.61256
0.0973486,-1557.74
0.0977399,979.215
0.0984709,84.4765
0.100186,-36.5612
0.100188,-163.05
0.100651,-484.241
0.103755,-1572.15
0.104136,-2386.34
0.104965,-371.351
0.111013,113.247
0.111299,852.363
0.111562,1123.18
0.12022,447.898
0.124568,-321.258
0.124572,-168.402
0.124733,2443.52
0.124952,634.074
0.12664,-382.592
0.127026,-1510.59
0.128594,-1135.07
0.129875,2288.9
0.13031,49.6992
0.13183,23.3681
0.131959,-1867.4
0.132753,-1228.81
0.134799,-2620.69
0.137029,396.135
0.145188,-2198.62
0.14545,-1141.61
0.14563,-500.709
0.148779,2347.1
0.149671,-520.282
0.15168,-384.235
0.153347,-2066.54
0.155687,-543.835
0.156723,-1032.66
0.158049,970.266
0.160733,-643.071
0.162214,-1320.32
0.16659,-728.737
0.168006,-2622.28
0.169074,-119.161
0.174118,807.436
0.175157,-520.009
0.175523,-89.8411
0.178212,-1099.85
0.181335,-299.049
0.181336,416.252
0.182403,326.129
0.18308,-683.947
0.18472,-286.388
0.189446,560.192
0.19055,-336.671
0.190719,-285.354
0.192148,2272.69
0.194466,-3021.15
0.194547,-729.443
0.196262,-1767.27
0.196566,-2044.95
0.197359,691.152
0.202141,-1029.72
0.203267,-867.158
0.204076,-278.926
0.204789,-202.827
0.20481,1702.59
0.20486,-169.391
0.206313,938.46
0.207122,-699.526
0.209391,-1525.32
0.209623,975.06
0.210797,3233.86
0.210841,583.617
0.211278,-1044.2
0.211945,-1997.14
0.212259,-2995.28
0.217396,-1082.52
0.217566,487.281
