Pressure, Change in distance between ball and goal
0,-827.29
0,413.677
0.00163658,729.512
0.00549517,2710.21
0.00623474,-1146.01
0.0135905,-1226.92
0.0156079,-3352.61
0.0279319,-634.429
0.0330707,324.549
0.0360724,2224.99
0.0468321,-17.086
0.0480585,-208.353
0.0520837,352.484
0.0637549,1417.21
0.0657424,2526.72
0.0706718,-108.786
0.0736569,-44.2126
0.0751931,-965.253
0.0752917,-909.615
0.0757796,-122.342
0.0798158,-2177.2
0.0799323,-1246.77
0.0810024,600.305
0.0816364,1643.5
0.0837119,-254.062
0.0930657,-1571.32
0.104311,2036.18
0.105555,1704.29
0.105691,-209.078
0.106665,-1011.47
0.109301,1175.57
0.110003,414.026
0.112188,-181.538
0.11299,-98.625
0.115034,1578.48
0.11544,231.143
0.123633,-633.482
0.124734,-1259.58
0.125278,-1809.18
0.130473,-1076.06
0.130627,-2066.47
0.132228,2593.64
0.133051,-133.682
0.133844,345.111
0.14139,-1538.11
0.142469,-602.157
0.145446,-196.255
0.14596,-1070.18
0.152429,854.305
0.153773,-497.371
0.154661,59.7113
0.154878,-2518.97
0.157073,-1027.42
0.157146,632.279
0.162005,644.511
0.162732,-2613.24
0.166493,-2007.27
0.171548,-185.614
0.175062,517.469
0.175901,403.902
0.176351,-610.738
0.177538,372.123
0.178256,-1095.36
0.181483,-2378.56
0.185293,750.963
0.186868,37.5544
0.188546,-953.459
0.188946,-1.34962
0.191284,-456.447
0.191459,-212.379
0.192003,-881.439
0.199686,1115.84
0.202748,-1189.13
0.206125,163.063
0.206783,-851.887
0.20755,-341.758
0.209304,-495.19
0.209827,2175.05
0.210101,2103.54
0.21326,-1397.16
0.216577,-3624.28
0.217991,-82.0916
0.219645,-498.861
0.225102,810.884
0.227354,-1741.19
0.227372,-2423.86
0.230336,-1557.08
0.232796,-777.879
0.232846,-83.8024
0.234189,-1448.69
0.235538,1443.55
0.23816,-245.882
0.239825,-826.478
0.240198,-1505.78
0.240715,-1445.94
0.244044,142.514
0.245878,-983.791
0.246519,280.219
0.247673,-21.6083
0.247944,1211.56
0.248232,837.593
0.24883,-2076.34
0.251348,-631.843
0.251425,-1365.63
0.251839,202.14
0.252599,-2223.01
0.25332,743.471
0.255031,-125.52
0.257618,72.9967
0.258643,-549.603
0.259569,-436.153
0.263764,1184.62
0.264214,-508.957
0.26746,-632.168
0.270064,-3258.23
0.270429,-680.562
0.272725,-986.004
0.273829,2030.62
0.275245,631.477
0.27637,1158.62
0.276613,2171.03
0.276863,-790.147
0.28052,786.32
0.281179,758.809
0.281994,-46.4335
0.284049,-1612.84
0.286691,1870.39
0.287221,-1758.27
0.288714,-2214.81
0.289361,-1670.41
0.289644,-1077.77
0.289792,-669.136
0.292812,1297.04
0.292853,644.147
0.294738,13.2071
0.296242,-2310.69
0.298996,-1058.85
0.300111,-1581.19
0.300235,-2570.11
0.3027,4.88684
0.30404,-833.463
0.306189,-2588.68
0.307657,-1666.38
0.309328,2024.05
0.311423,2491.4
0.314254,-936.653
0.317614,168.98
0.320331,2808.19
0.321359,-235.43
0.322162,1536.69
0.324635,-857.976
0.32488,-340.602
0.325255,-2445.15
0.329748,-2261.04
0.330711,270.198
0.332062,-2347.84
0.333227,-3859.8
0.333399,-1728.11
0.335749,-404.45
0.336603,-2479.99
0.337099,-1126.31
0.341544,-244.362
0.341667,-2621.28
0.343708,-167.974
0.343874,1378.77
0.344741,-1558.05
0.344831,-2024.08
0.345036,-1173.9
0.34648,-1763.6
0.348479,-1452.87
0.350566,-965.247
0.350707,156.125
0.351589,-25.0532
0.352448,-1885.55
0.354415,677.101
0.354922,-848.38
0.361889,1018.37
0.361961,-2341.22
0.368572,602.231
0.369798,1009.69
0.370062,-1533.47
0.370561,0.828105
0.374555,707.962
0.377635,2742.62
0.37773,1215.02
0.377842,-1127.02
0.378065,-2481.33
0.379483,70.3088
0.379985,-1443.18
0.382684,-2241.78
0.383667,-838.139
0.385139,-1156.51
0.385313,-839.878
0.388229,-2048.3
0.388657,-407.765
0.388985,-1413.37
0.391302,-53.1511
0.39169,-542.132
0.39254,316.869
0.393621,-3107.65
0.396466,-512.763
0.396611,113.021
0.396844,4.89391
0.397988,-249.595
0.399329,41.6552
0.399641,-215.824
0.399737,718.667
0.401038,-569.825
0.401049,-110.838
0.401319,442.606
0.402896,-438.957
0.405835,2026.27
0.406116,-184.057
0.408269,-1547.92
0.409171,-947.32
0.409668,617.833
0.412137,-1268.26
0.415718,-1890.03
0.416201,-295.451
0.417098,1595.72
0.417599,-2068.69
0.418071,-498.203
0.418867,-1923.74
0.419105,-387.001
0.421784,-1332.46
0.424585,-1619.79
0.424913,310.47
0.425502,-1361.48
0.427327,400.424
0.429629,-332.788
0.429728,113.226
0.430092,2343.17
0.431034,-1219.95
0.431974,283.519
0.432299,284.295
0.43477,-1887.28
0.435535,2215.71
0.436442,203.08
0.438299,-820.637
0.440847,-1182.44
0.441112,-2112.72
0.441765,-1708.37
0.446225,-426.94
0.449824,-950.364
0.450162,-524.926
0.451117,1330.31
0.452846,732.282
0.453583,-994.702
0.454101,-1041.11
0.454864,1110.47
0.455259,-1223.18
0.459012,920.21
0.459118,622.808
0.459475,-2310.97
0.45968,103.888
0.461801,-440.593
0.463917,-2851.88
0.463964,-1595.6
0.464213,1916.4
0.467598,-1057.26
0.46835,330.968
0.469782,212.443
0.470363,-812.617
0.471248,-1131.85
0.475217,-70.2907
0.475316,1218.72
0.476664,143.446
0.477861,-1895.66
0.480274,626.701
0.480542,579.825
0.481572,-1241.29
0.484045,-1054.07
0.485626,259.196
0.489574,-1036.25
0.489716,-198.434
0.492954,-330.376
0.493197,13.7592
0.496826,-1557.47
0.497864,-354.389
0.498679,666.71
0.502628,-1197.88
0.502689,-1710
0.505506,-2672.7
0.506112,2489.53
0.506594,606.656
0.509333,31.2405
0.510207,-1895.57
0.511933,-1217.11
0.512242,-1539.46
0.512447,-783.694
0.513601,-729.003
0.516794,-2101.56
0.517242,-734.419
0.517991,31.3354
0.518549,-1958.05
0.520046,596.153
0.522297,2159.48
0.522395,311.109
0.523434,1384.9
0.524375,-126.594
0.525897,-1722.23
0.526489,891.832
0.528786,190.626
0.528807,56.7408
0.531491,-1121.88
0.531793,-2290.61
0.53247,-350.037
0.533686,-11.5597
0.534609,108.971
0.535513,-373.584
0.535785,-1599.54
0.535795,740.642
0.536605,-3081.46
0.536854,-1588.45
0.537599,-190.353
0.537744,-1816.92
0.538279,-2260.19
0.539296,8.2413
0.542986,-279.574
0.544524,384.455
0.545304,-611.911
0.546182,1855.37
0.546418,-1249.75
0.547677,-87.0184
0.549279,294.82
0.550176,1319.86
0.550609,666.858
0.551498,214.145
0.5515,-965.226
0.551556,684.202
0.553524,704.53
0.554004,2882.46
0.556181,-1130.38
0.557197,2330.48
0.558045,550.85
0.559818,-467.98
0.560306,-155.949
0.561192,-1015.08
0.561691,-1814.29
0.562073,-63.7878
0.562701,604
0.563363,1889.65
0.564565,-1492.54
0.565098,-461.294
0.565649,-3713
0.565665,-732.999
0.566478,-505.68
0.567519,2933.85
0.567679,1724.46
0.568435,2632.59
0.569608,383.865
0.570258,-497.099
0.571657,178.262
0.573385,691.804
0.58185,-2274.31
0.584567,-379.054
0.586344,423.402
0.590736,480.193
0.591292,-2195.48
0.591351,-57.556
0.593128,-1089.17
0.593275,-123.409
0.593281,1216.35
0.600903,-481.415
0.6011,461.386
0.601124,1534.97
0.603365,318.064
0.604436,239.316
0.604523,-2007.44
0.613137,-123.396
0.613284,-260.765
0.613721,-930.549
0.615116,1412.62
0.617454,-96.6918
0.617461,1483.65
0.618297,-946.804
0.618304,-1919.68
0.620848,-384.643
0.62231,435.905
0.623178,-763.005
0.624112,-405.322
0.626062,-562.804
0.626141,1629.24
0.62666,-1541.4
0.6269,303.229
0.628614,-873.579
0.628761,-65.9553
0.629406,2989.8
0.630023,-861.734
0.631019,281.894
0.634147,-1173.35
0.635208,-2511.28
0.639587,-358.734
0.640079,-1309.72
0.640997,-931.086
0.64217,876.921
0.643493,-942.245
0.643636,-747.002
0.647116,-562.296
0.647339,53.8965
0.650408,-1000.31
0.651522,-106.729
0.65263,-1050.45
0.652701,-184.21
0.653231,-42.0668
0.653872,-186.464
0.655339,26.0578
0.655506,436.911
0.656113,-88.9691
0.657232,-384.491
0.658369,-1221.73
0.660576,-3119.48
0.660739,-2128.87
0.661378,-477.407
0.6647,-2440.41
0.666047,1331.4
0.667898,87.023
0.670723,63.2381
0.671361,-524.905
0.673762,535.819
0.674072,-1941.98
0.674205,330.652
0.676253,-3234.4
0.676481,-844.951
0.676658,-206.237
0.677822,-109.411
0.678497,-1057.51
0.682439,-23.9672
0.682898,148.132
0.683071,-228.727
0.683851,-1967.81
0.684381,274.896
0.684668,46.0888
0.684873,-2433.43
0.684928,620.613
0.686015,-23.0667
0.686053,-310.661
0.687457,-773.153
0.68783,-305.577
0.695676,-2811.17
0.69576,-780.25
0.700027,-1020.73
0.70018,-380.578
0.700938,491.86
0.701634,-1848.62
0.701991,-993.89
0.702049,-208.697
0.703686,785.963
0.704865,-1107.85
0.707755,-381.476
0.708814,-696.898
0.709711,795.065
0.711688,-375.357
0.712388,-2110.23
0.713423,30.4716
0.715887,-1726.8
0.71688,-1274.53
0.722828,-1463.46
0.726531,-460.885
0.727548,-2174.32
0.729247,-829.605
0.72978,-647.152
0.729966,-903.579
0.730214,-1975.84
0.730377,-1548.42
0.730583,321.814
0.730739,-397.705
0.732842,-2578.12
0.735148,-13.0378
0.735452,-1418.96
0.736443,1158.84
0.737008,-1248.58
0.737365,40.589
0.737384,1522.68
0.739157,-950.139
0.741196,-509.481
0.742293,-1314.69
0.743553,-1384.2
0.743752,1424.39
0.745654,-2818.07
0.746457,580.843
0.74962,-2153.81
0.750098,-42.1014
0.752486,-2195.99
0.753472,-647.437
0.753574,-889.74
0.758583,-2106.88
0.759149,-1504.22
0.760177,-1427.84
0.760504,-1918.27
0.762605,-262.434
0.764067,-1870.85
0.765406,-290.64
0.766713,-133.792
0.770276,-1560.2
0.771096,-3606.86
0.772176,54.925
0.773688,-53.7684
0.774945,-4093.65
0.778626,372.91
0.779638,-888.641
0.780518,-2513.23
0.780536,340.124
0.782075,108.546
0.782813,-1363.2
0.782819,2815.99
0.784871,-13.2705
0.78541,-545.223
0.786297,229.222
0.78831,-685.292
0.788509,-2335.39
0.788913,117.826
0.794584,-1152.54
0.795339,-1052.18
0.796778,-172.956
0.79681,-1327.22
0.797275,1979.34
0.799897,-1007.43
0.804178,-637.196
0.804618,-56.8605
0.807166,-540.974
0.808686,-1027.08
0.809198,20.5623
0.810387,-1252.13
0.811323,177.365
0.812795,-1779.48
0.815351,-202.76
0.822793,-2200.08
0.822898,1389.57
0.822937,534.886
0.824877,-1041.78
0.826291,96.6242
0.828384,1360.67
0.831704,684.274
0.833479,-9.23523
0.833968,-2858.7
0.834966,-1116.02
0.835232,-1254.03
0.836492,-1005.75
0.836835,-1332.16
0.83891,-2011.56
0.839839,-1900.8
0.842341,-1231.21
0.844134,-500.057
0.84435,70.3494
0.848131,-1071.44
0.851103,1095.26
0.851762,-1179.71
0.85242,-292.484
0.854463,-468.62
0.855667,740.736
0.855819,1265.23
0.859355,-1956.52
0.859706,2053.57
0.861403,-3907.16
0.861577,593.175
0.86259,-1785.6
0.863008,554.983
0.863706,-1290.63
0.863891,580.205
0.864201,-1101.08
0.864399,-818.854
0.865333,315.734
0.8691,756.069
0.86928,-777.972
0.871265,-794.722
0.87216,547.494
0.88054,-89.6974
0.882092,-344.434
0.882384,-541.184
0.884385,-1215.64
0.885239,-2366.57
0.885821,-837.559
0.886281,-1397.94
0.887786,669.341
0.887798,730.632
0.888124,311
0.893254,-47.7583
0.895162,-103.198
0.8977,-813.69
0.8996,995.759
0.90273,861.764
0.90377,-1590.85
0.904559,-1948.94
0.905661,71.0864
0.906842,-659.33
0.909741,1220.97
0.912063,759.759
0.912691,-2328.16
0.913326,-221.965
0.916,-3297.72
0.916401,-880.642
0.91841,-2463.31
0.918565,-469.994
0.920443,1806.44
0.920835,-1715.52
0.923108,-1670.08
0.92549,-375.969
0.926023,2271.62
0.930351,-1134.76
0.932017,900.693
0.932442,-781.74
0.932881,-2092.36
0.933271,-85.5338
0.936008,-490.84
0.939665,-2377.42
0.939974,-763.144
0.940867,-299.723
0.941757,546.345
0.943422,-1541.02
0.946253,-341.705
0.947204,45.9769
0.951034,-3385.97
0.951222,998.198
0.951367,443.665
0.95271,-61.1268
0.955386,268.352
0.959474,2018.72
0.959766,-2073.31
0.960266,-187.174
0.964839,3331.75
0.96805,129.136
0.969129,-1087.96
0.975877,-441.561
0.979288,-790.688
0.981047,588.91
0.982224,-1723.53
0.989008,91.3652
0.990493,-264.05
0.992427,-405.06
0.995259,-439.965
0.995581,963.822
0.999937,-1935.73
1.00015,98.0812
1.00048,-1928.01
1.0019,-1706.05
1.00986,-2300.03
1.01019,-185.606
1.01542,209.586
1.01735,-3091.27
1.018,-939.791
1.02188,-1540.75
1.02791,-100.143
1.03111,199.429
1.03282,561.773
1.0341,168.558
1.03499,-1383.51
1.03593,-813.735
1.03604,-4214.23
1.03725,-508.654
1.041,1078.01
1.04177,-284.762
1.04361,-3772.46
1.04489,1935.05
1.04645,-583.804
1.05071,-368.71
1.051,-809.392
1.05242,2107.86
1.05546,-881.122
1.05641,-3925.75
1.0589,-910.078
1.05963,44.1896
1.05975,-186.335
1.06206,-254.474
1.06262,347.661
1.06515,-2445.72
1.06566,-787.061
1.06569,-3977.76
1.06852,-823.432
1.06886,-872.481
1.07326,-715.669
1.07374,-2337.33
1.07458,-336.847
1.07483,124.353
1.07549,-140.25
1.07564,92.5458
1.07585,-1086.78
1.07635,-3408.42
1.07805,-881.732
1.07838,-61.1083
1.07906,-122.425
1.08006,-2118.32
1.08393,-3286.58
1.08993,1471.64
1.09156,-536.056
1.09292,-639.288
1.09373,-187.174
1.09635,-598.701
1.09703,-718.592
1.09735,-755.819
1.10258,-124.25
1.10687,752.516
1.11303,-3288.56
1.11723,-1087.03
1.11906,-1519.23
1.12129,-802.31
1.12409,-1359.27
1.12702,557.631
1.12966,-734.741
1.13037,169.454
1.13049,554.147
1.13268,-89.4044
1.13395,-269.944
1.13494,-1000.27
1.13516,-796.147
1.13702,-3777.01
1.14133,245.803
1.14188,-1761.96
1.14339,-783.718
1.14417,246.633
1.14736,805.463
1.14825,-2000.94
1.14839,-1747.07
1.14999,106.2
1.1518,-484.902
1.15247,-326.289
1.15624,344.57
1.15863,-1149.86
1.15911,-171.984
1.15952,-1959.67
1.16082,-1054.05
1.16462,406.393
1.16571,-320.959
1.16714,-41.7586
1.16757,-1419.08
1.16769,-1116.25
1.16808,-1562.28
1.16972,470.478
1.17738,-109.304
1.17906,-813.538
1.18073,-188.265
1.18105,-252.025
1.18772,-201.533
1.19001,1408.93
1.1943,-244.027
1.19647,-478.661
1.20594,-1682.92
1.20615,-947.933
1.20806,-725.147
1.20872,-219.736
1.21016,-1824.19
1.21222,372.519
1.21478,-1289.56
1.21636,-377.589
1.21796,-1403
1.22113,-1854.15
1.22182,-858.467
1.22189,-1381.73
1.22193,1452.6
1.22534,79.0648
1.22803,-3082.78
1.22826,-879.59
1.2306,-1554.37
1.23069,27.632
1.23836,339.578
1.24018,-1193.83
1.24037,46.9646
1.24411,-735.976
1.24924,-834.306
1.25524,249.557
1.25552,1159.48
1.25699,1903.62
1.25846,-693.181
1.26215,-1876.53
1.26646,1022.7
1.2686,-278.737
1.27105,1087.32
1.27496,-756.31
1.2763,-1339.89
1.27662,591.765
1.27678,1227.19
1.27829,465.483
1.27841,-1154.15
1.28446,-2760.14
1.28883,-1424.49
1.29016,-1794.19
1.29045,-1225.13
1.29283,250.058
1.29494,-869.072
1.29831,820.506
1.29842,-1535.71
1.2994,580.08
1.30066,-378.54
1.30106,-488.721
1.30283,139.392
1.30377,-15.8827
1.30442,-1298.6
1.30505,-1552.32
1.30606,-370.423
1.30648,357.905
