Pressure, Change in distance between ball and goal
0,-380.772
0.0070767,428.148
0.0207792,-3788.47
0.0286287,-951.342
0.037637,-1654.55
0.0388226,-321.705
0.0426375,-2058
0.0451341,-620.619
0.0476008,-1409.97
0.0566905,-1468.56
0.0595974,791.936
0.061657,-672.703
0.0641018,2675.68
0.0677814,-108.854
0.0734955,-2016.85
0.0738652,449.104
0.0756535,-407.746
0.0793117,570.06
0.0818547,496.222
0.0822587,210.829
0.0839249,-450.819
0.0900378,-134.153
0.0916935,-2032.42
0.100434,-1128.15
0.109387,-1440.88
0.112172,-723.345
0.112236,342.623
0.114159,-940.541
0.115327,-542.946
0.116955,-606.242
0.120789,-1275.16
0.123766,-841.607
0.127889,182.224
0.135084,-2173.12
0.142782,-739.321
0.143534,-973.484
0.152559,-1388.79
0.154647,-1000.31
0.155943,-1504.47
0.160106,1646.81
0.160317,1040.43
0.163096,243.74
0.170849,-3467.87
0.171351,-1664.09
0.171655,-4369.38
0.171872,526.968
0.173651,-4072.26
0.179567,-429.696
0.184388,-784.34
0.184661,-698.425
0.18468,227.133
0.189273,752.458
0.189954,-3115.52
0.190131,-343.344
0.192325,-1265.59
0.193686,-1030.38
0.196321,-968.853
0.199814,897.957
0.20042,-1743.92
0.200785,-1584.38
0.20193,408.591
0.204333,1390.53
0.204985,2914.97
0.206551,-2244.79
0.207777,-163.997
0.210372,3391.22
0.212964,602.55
0.213136,-2060.12
0.214321,580.075
0.214589,-1493.06
0.214793,-1245.77
0.219704,-233.108
0.227431,-1319.51
0.228512,-86.2539
0.229421,-822.653
0.237721,-1250.57
0.23918,-1292.5
0.242398,-904.274
0.243597,-836.521
0.243649,-5007.22
0.244358,108.449
0.244596,-164.105
0.246577,-565.777
0.250988,-1004.14
0.251993,-1062.53
0.254641,-983.408
0.256474,-1346.6
0.259148,1009.77
0.260284,-1204.84
0.264679,-2443.81
0.268089,-1665.89
0.268628,-996.266
0.273108,-204.114
0.273576,-345.006
0.275421,1697.58
0.2757,-1780.98
0.276532,-978.353
0.278978,-2097.79
0.279596,-737.884
0.282542,-1675.04
0.284586,308.589
0.288365,70.3961
0.29,296.762
0.292092,312.616
0.292307,-602.777
0.294233,193.374
0.294855,3153.12
0.299755,306.329
0.30164,1674.37
0.301796,-425.472
0.305552,831.662
0.307696,-3273.45
0.30838,722.516
0.30886,-2507.83
0.314977,-89.3278
0.315393,945.728
0.316682,2687.64
0.316988,-681.92
0.317213,629.653
0.318088,-564.037
0.319645,1422.49
0.32518,613.823
0.333016,858.519
0.336691,-1727.02
0.338176,-855.833
0.340434,-1018.92
0.341844,-1057.33
0.342336,1433.44
0.342867,-228.084
0.34636,-323.998
0.3476,148.609
0.348866,611.371
0.351948,2227.26
0.353557,-647.198
0.354567,-1955.32
0.359564,683.032
0.361342,769.998
0.362691,992.056
0.363927,196.654
0.366337,867.21
0.36701,1889.82
0.367223,-461.822
0.3679,-2408.36
0.371659,345.765
0.373892,1343.68
0.376284,-1385.45
0.378226,-1205.21
0.381645,1324.78
0.381753,-349.945
0.382413,-1097.03
0.382621,-758.464
0.38357,-507.531
0.383852,-1023.19
0.384974,-662.379
0.385104,-1522.27
0.386993,-1867.79
0.387746,-1546.77
0.388792,-332.01
0.389653,-948.577
0.390606,-818.423
0.395041,-1985.75
0.395281,-4315.02
0.399944,-0.816595
0.40026,44.9007
0.401593,307.699
0.402623,-665.783
0.402797,-194.5
0.404023,-968.077
0.411562,1265.37
0.414678,265.607
0.418107,2222.26
0.420555,3265.62
0.421153,1289.25
0.422531,-672.182
0.4229,138.937
0.425548,-1424.29
0.426561,-420.056
0.428237,-1689.75
0.430943,-1783.46
0.431256,-325.057
0.431488,-300.697
0.432361,299.346
0.433864,-727.976
0.434769,-1285.75
0.43589,-369.846
0.436173,-1645.62
0.438657,-649.052
0.43894,2171.32
0.440346,-600.331
0.442696,-2042.27
0.443222,-1049.15
0.443588,513.803
0.44404,-1040.39
0.447745,-22.6835
0.447988,-2234.92
0.449036,-1250.83
0.45125,-982.8
0.454049,-2144.37
0.454695,-730.348
0.455377,1808.9
0.456181,1592.37
0.457156,-1163.47
0.462111,-46.5178
0.462636,-374.829
0.462778,1792.99
0.46488,-778.489
0.472819,-557.28
0.474307,1751.1
0.476657,-959.107
0.476699,-1088.5
0.477328,-1799.51
0.478387,559.988
0.480468,-3795.46
0.482118,-2566.83
0.483259,76.4613
0.484384,-1329.01
0.485465,198.507
0.485897,-799.305
0.487796,-3296.42
0.488199,-4782.88
0.490194,1457.99
0.491766,-2670.33
