Pressure, Change in distance between ball and goal
0,-3541.55
0,-708.016
0,-982.249
0,1890.79
0.00150501,688.487
0.00191934,-1343.29
0.00610563,-1560.17
0.0133464,1174.36
0.0186112,143.42
0.0193833,1295.82
0.0194752,-820.992
0.0233996,-703.981
0.0358762,-534.504
0.0380027,-1255.76
0.0399112,-543.786
0.0400739,-617.741
0.0490199,-76.1542
0.0516459,-226.738
0.0545271,-1846.64
0.0614522,-1471.14
0.0623561,-316.863
0.0649168,-704.355
0.0674217,-130.768
0.0699677,-131.873
0.0704016,-580.668
0.0721564,-480.464
0.0742126,-510.731
0.0811374,-2097.32
0.0812039,1897.37
0.0842874,-637.088
0.0856774,-2687.56
0.0866032,-2698.82
0.0868024,2049.87
0.0886378,2608.27
0.0893176,373.899
0.0908651,134.976
0.0946741,-465.738
0.0978734,-1947.93
0.098745,370.784
0.100439,226.78
0.103857,-1539.57
0.10536,-1264.4
0.110594,3209.32
0.112429,-420.867
0.11266,-254.284
0.11425,482.452
0.114898,-1090.51
0.115943,-898.188
0.116502,-957.323
0.116729,-165.981
0.119532,-1058.18
0.122805,-25.2291
0.139256,-697.002
0.14304,-2030.87
0.144412,-1042.44
0.144811,282.885
0.145969,-2092.38
0.148889,-1578.69
0.150375,517.379
0.151408,-1541.72
0.151772,171.944
0.152101,-491.429
0.154023,-267.215
0.155123,-602.037
0.155261,-1831.07
0.156651,-82.4185
0.158756,224.399
0.160258,1989.83
0.160443,-738.843
0.16075,787.341
0.163726,394.048
0.1658,-1359.86
0.166393,-1779.54
0.16817,2.86877
0.168676,2184.79
0.169764,2342.45
0.171899,-2556.43
0.176558,311.525
0.180864,-576.567
0.181127,-21.6587
0.181496,-394.735
0.181599,453.735
0.181861,-1837.07
0.183827,3273.45
0.184173,-537.572
0.189827,-968.583
0.192188,-762.423
0.192513,2368.1
0.193808,707.742
0.195657,1163.84
0.196094,-738.786
0.197885,-135.514
0.198201,-275.72
0.200346,-589.441
0.201186,710.236
0.20125,380.158
0.201879,372.656
0.203939,936.917
0.204337,-601.728
0.204385,-888.385
0.204665,203.322
0.20929,-16.3728
0.210488,-258.801
0.211687,-1587.03
0.212396,-226.007
0.217518,-373.963
0.219155,-1676.4
0.223098,-24.6206
0.22474,-50.5597
0.224861,-1253.38
0.22573,-1357.5
0.228147,389.944
0.228557,2361.9
0.229996,-1941.11
