Pressure, Change in distance between ball and goal
0,731.346
0,538.019
0.00683333,2319.87
0.0233292,73.8873
0.0304427,-943.79
0.0360724,2224.99
0.0407282,183.416
0.0479338,-42.1481
0.0528444,-365.022
0.056601,1267.12
0.061022,-252.585
0.0637549,1417.21
0.0706718,-108.786
0.0752917,-909.615
0.0757144,-439.524
0.0757796,-122.342
0.0810024,600.305
0.0816364,1643.5
0.0841833,49.37
0.0863922,671.125
0.0864272,-444.565
0.100304,579.891
0.104311,2036.18
0.108022,1860.51
0.109088,1343.42
0.109301,1175.57
0.109794,20.4243
0.123355,-120.826
0.124903,7.5401
0.126029,120.803
0.133844,345.111
0.158888,3304.46
0.161878,1758.2
0.16581,304.045
0.168226,1266.09
0.169408,347.248
0.178053,-667.706
0.178246,-100.602
0.179345,-646.896
0.179777,273.473
0.188546,-953.459
0.188946,-1.34962
0.19143,732.046
0.193277,2237.66
0.202379,1596.71
0.202748,-1189.13
0.20755,-341.758
0.208034,-515.955
0.209304,-495.19
0.219905,-785.836
0.22114,358.196
0.232693,688.703
0.232796,-777.879
0.232846,-83.8024
0.235538,1443.55
0.241057,601.734
0.241059,1640.08
0.244044,142.514
0.245166,600.949
0.24609,1291.97
0.246519,280.219
0.247964,-19.9087
0.24883,-2076.34
0.251306,1349.62
0.25134,-848.046
0.256134,-581.782
0.257618,72.9967
0.262685,698.466
0.265549,745.517
0.26773,-355.752
0.273829,2030.62
0.276148,-2163.04
0.280941,-623.449
0.281179,758.809
0.283666,-33.9753
0.289792,-669.136
0.292853,644.147
0.293701,-493.924
0.309328,2024.05
0.311423,2491.4
0.311615,559.672
0.314221,108.711
0.314254,-936.653
0.314323,-759.291
0.317614,168.98
0.317972,1044.22
0.323897,1425.47
0.32488,-340.602
0.332062,-2347.84
0.332918,1396.35
0.335566,-768.267
0.335612,504.229
0.34192,2643.33
0.343039,-504.761
0.343708,-167.974
0.344071,289.449
0.344717,-259.25
0.346796,873.892
0.354838,1307.73
0.357899,-255.524
0.358277,1316.37
0.359346,1452.73
0.361889,1018.37
0.364041,1584.85
0.364318,1911.31
0.372025,2732.24
0.374555,707.962
