Pressure, Change in distance between ball and goal
0,2504.1
0,-992.24
0.0170281,391.376
0.0194942,1187.12
0.02118,108.891
0.0380449,-166.486
0.0426173,-711.335
0.0429431,-262.119
0.0549767,2108.65
0.0583311,656.589
0.0776068,-1259.43
0.0805729,-676.061
0.0977399,979.215
0.0984709,84.4765
0.100188,-163.05
0.111299,852.363
0.111562,1123.18
0.124568,-321.258
0.124952,634.074
0.12664,-382.592
0.129875,2288.9
0.13031,49.6992
0.13183,23.3681
0.158049,970.266
0.175523,-89.8411
0.176844,228.191
0.181336,416.252
0.182403,326.129
0.18472,-286.388
0.189446,560.192
0.19055,-336.671
0.190719,-285.354
0.194547,-729.443
0.20101,2238.65
0.20481,1702.59
0.20486,-169.391
0.205409,-150.344
0.206313,938.46
0.207122,-699.526
0.209623,975.06
0.210797,3233.86
0.211278,-1044.2
0.217566,487.281
0.219628,2590.4
0.220519,1240.15
0.225192,1937.11
0.226754,1123.58
0.229607,2915.77
0.234291,-182.355
0.234647,172.692
0.238328,1966.34
0.240507,1995.53
0.244277,516.623
0.246752,-875.393
0.247145,376.701
0.248406,1873.93
0.248414,408.262
0.248476,1357.05
0.249271,1195.74
0.252754,3386.78
0.260908,549.407
0.263317,-777.471
0.268111,1550.04
0.274936,2039.67
0.275348,1754.08
0.286602,770.576
0.288819,3214.61
0.290031,-228.887
0.290797,-435.81
0.292184,-1046.17
0.293239,1924.71
0.29343,1759.66
0.295277,1268.68
0.296219,2093.15
0.302202,2741
0.302752,-492.884
0.30899,1678.15
0.315474,475.13
0.32057,1606.19
0.320858,-1179.01
0.323098,-384.733
0.323264,-463.089
0.328169,1373.15
0.329964,-1251.73
0.333116,759.733
0.337424,857.832
0.33888,-1089.93
0.340042,116.28
0.340172,2898.8
0.341077,158.463
0.341783,590.134
0.344018,1812.39
0.344435,2868.21
0.345895,1509.43
0.348189,859.053
0.351747,-1275.2
0.356494,-1506.17
0.356616,-135.916
0.35688,335.286
0.357754,1574.43
0.364058,-1015.12
0.365266,382.916
0.372047,458.412
0.385338,-2051.08
0.388011,-601.246
0.389345,-745.009
0.390215,367.972
0.390793,592.651
0.392625,908.969
0.393061,291.779
0.393786,979.364
0.39483,106.615
0.396636,303.302
0.400889,-858.348
0.402848,815.604
0.403175,-606.579
0.413636,744.642
0.416729,1514.74
0.418399,2415.68
0.426072,-129.611
0.430151,-171.745
0.431884,388.877
0.432044,1226.62
0.441176,1108.37
0.455897,1349.69
0.459995,452.992
0.461315,-9.79312
0.467152,1106.07
0.46721,0
0.468621,1064.49
0.469375,2642.8
0.472928,-383.251
0.474352,-765.846
0.47485,-608.026
0.480505,1353.46
0.483765,48.1653
0.48377,-533.805
0.496582,622.15
0.499709,258.669
0.508046,-630.189
0.508542,834.001
0.516829,953.789
0.516935,2082.99
0.520944,810.751
0.524254,2058.38
0.527809,2632.16
0.528625,-1345.21
0.531073,-2764.98
0.535115,952.337
0.535136,311.601
0.537465,726.432
0.540007,-2392.98
0.5403,-1120.66
0.540447,-441.14
0.540685,1426.45
0.542006,57.1219
0.542871,-402.768
0.544141,525.525
0.546654,981.252
0.548222,-1185.48
0.549146,1001.85
0.552553,2398.03
0.552941,1908.61
0.553991,-104.319
0.556678,-700.422
0.558298,278.246
0.559376,-1687.02
0.55952,565.118
0.563728,1102.64
0.571125,1501.84
0.574637,-1021.13
0.579308,-523.66
0.58033,245.941
0.582728,821.049
0.58286,-1236.68
0.586511,-664.206
0.586523,-153.331
0.591947,560.138
0.595262,1269.77
0.598099,2208.18
0.599439,1708.83
0.60036,471.937
0.608854,808.448
0.60894,-429.422
0.609044,-927.433
0.60984,605.681
0.610308,2277.58
0.613662,-33.6491
0.621656,633.488
0.625268,156.978
0.63015,702.897
0.636834,1296.3
0.639258,-723.87
0.640672,569.203
0.642215,935.867
0.647369,1148.76
0.647986,430.205
0.648201,283.087
0.648662,1855.48
0.64877,-1460.25
0.64962,-771.841
0.651146,-1455.08
0.653378,-228.942
0.674301,1198.87
0.677622,1671.53
0.679411,-1119.57
0.686044,605.067
0.688715,2223.82
0.697283,974.38
