Pressure, Change in distance between ball and goal
0,-2163.96
0,-380.772
0,-3276.3
0,-1807.92
0.00123885,-375.954
0.00657831,-404.763
0.0070767,428.148
0.00966502,-1664.93
0.0106479,-686.754
0.0197603,-957.839
0.0225377,-2759.63
0.0276829,-1439.35
0.0286287,-951.342
0.0329116,571.304
0.0346566,1178.42
0.0359373,87.6165
0.037637,-1654.55
0.0426375,-2058
0.043253,-233.262
0.0451341,-620.619
0.0512091,379.243
0.0521169,-339.495
0.0562768,681.033
0.0611406,-1518.67
0.0641018,2675.68
0.0677814,-108.854
0.0774104,-1683.95
0.0792345,171.276
0.0806006,-1239.82
0.0822587,210.829
0.0865264,-1500.54
0.0881553,-698.446
0.0881843,-841.772
0.0890601,-975.182
0.0916935,-2032.42
0.0942133,-234.308
0.100434,-1128.15
0.103342,1928.14
0.10475,-81.8965
0.114159,-940.541
0.115327,-542.946
0.117558,-2464.36
0.118786,986.309
0.121156,1136.3
0.121246,-1112.88
0.122161,-904.895
0.122462,-400.259
0.123766,-841.607
0.127753,-753.633
0.129933,-304.427
0.130055,-872.742
0.131543,-962.45
0.131592,222.002
0.132047,781.745
0.132558,318.016
0.132831,-1381.57
0.13599,785.849
0.13645,-624.98
0.137248,-1063.14
0.137282,-1006.29
0.140451,350.98
0.141192,202.174
0.142782,-739.321
0.144446,-645.999
0.146083,390.232
0.146313,1521.18
0.146901,641.72
0.14827,-2277.71
0.149029,312.69
0.149309,566.246
0.152559,-1388.79
0.155491,415.559
0.155943,-1504.47
0.156437,-721.567
0.160256,-951.734
0.160317,1040.43
0.163096,243.74
0.164579,-712.718
0.164814,-511.002
0.166625,128.858
0.167387,1098.13
0.171054,610.135
0.171351,-1664.09
0.171655,-4369.38
0.171872,526.968
0.172066,-2251.3
0.172959,-1441.04
0.174066,2079.28
0.176118,176.718
0.176851,-376.164
0.178217,-1512.54
0.178506,-1527.69
0.179101,-427.129
0.179298,1632.93
0.179318,-1379.99
0.181244,-389.796
0.181857,1654.75
0.184388,-784.34
0.184661,-698.425
0.18468,227.133
0.184964,-943.974
0.187233,-1808.52
0.189954,-3115.52
0.190008,-140.151
0.190131,-343.344
0.192325,-1265.59
0.193483,566.982
0.193646,-1348.13
0.194921,895.003
0.196321,-968.853
0.200156,-1490.83
0.200492,-815.5
0.20193,408.591
0.202073,-899.501
0.202819,37.4583
0.204985,2914.97
0.206188,16.5729
0.206551,-2244.79
0.207337,-1424.84
0.207407,-883.394
0.208744,170.272
0.211434,-601.178
0.211616,463.36
0.214321,580.075
0.214793,-1245.77
0.219161,-71.3052
0.219704,-233.108
0.221763,-264.169
0.226277,-637.495
0.2265,-1053.19
0.228512,-86.2539
0.233039,7.63931
0.23543,836.615
0.236906,-1108.46
0.240343,-627.346
0.240622,-1943.17
0.241223,-2541.2
0.243649,-5007.22
0.245298,-1028.3
0.248232,1782.15
0.249477,-1213.17
0.250028,-624.782
0.250102,-1130.15
0.250988,-1004.14
0.2525,-1179.29
0.254641,-983.408
0.260284,-1204.84
0.264394,-3266.91
0.264679,-2443.81
0.268089,-1665.89
0.269129,-1028.03
0.26962,-2577.75
0.272182,-238.462
0.273134,-134.897
0.275421,1697.58
0.2757,-1780.98
0.276034,-1195.36
0.278306,403.768
0.280436,-1241.77
0.282542,-1675.04
0.284207,106.443
0.285091,-143.796
0.285176,613.905
0.285889,-835.061
0.288365,70.3961
0.289514,-901.718
0.29,296.762
0.292092,312.616
0.293596,462.229
0.294855,3153.12
0.295669,-1530.48
0.299542,25.7015
0.299755,306.329
0.300582,882.676
0.301796,-425.472
0.30838,722.516
0.308446,-615.986
0.308803,925.443
0.308854,-689.769
0.310395,-1732.55
0.314069,1284.75
0.314187,-551
0.314977,-89.3278
0.315669,13.7272
0.316585,850.363
0.316988,-681.92
0.317213,629.653
0.317704,-5756.18
0.318754,-526.159
0.319645,1422.49
0.320501,-893.992
0.320958,-807.639
0.32126,-889.269
0.323304,-1929.67
0.325127,469.888
0.325542,-1097.24
0.327589,677.282
0.327903,919.974
0.328173,-899.13
0.330356,-4336.4
0.330606,-569.815
0.332001,-2011.57
0.33327,-2148.63
0.334008,-428.044
0.335883,-2498.53
0.336049,1974.4
0.33625,-3080.18
0.339846,1927.92
0.340315,-804.612
0.340516,394.24
0.341427,-121.423
0.342336,1433.44
0.342597,133.816
0.342867,-228.084
0.342968,-966.666
0.344427,-1114.96
0.344853,-1781.15
0.34636,-323.998
0.347076,198.42
0.353801,-2846.7
0.354567,-1955.32
0.354744,-2806.76
0.356018,-680.41
0.356365,-588.172
0.358116,1423.28
0.358533,84.6007
0.358983,-544.908
0.359227,-829.142
0.359429,1509.1
0.359564,683.032
0.360231,646.995
0.360313,-330.344
0.361036,771.121
0.361342,769.998
0.362464,255.669
0.362691,992.056
0.363822,-1177.07
0.365332,-1425.53
0.365801,-397.532
0.367653,232.054
0.36777,-935.955
0.3679,-2408.36
0.369114,-650.934
0.37041,959.997
0.370486,524.77
0.370871,151.21
0.371417,-982.743
0.374353,-1219.7
0.376284,-1385.45
0.376451,-1347.22
0.376605,-711.939
0.378337,-2272.5
0.379424,990.958
0.380256,-1900.17
0.381645,1324.78
0.381753,-349.945
0.382413,-1097.03
0.382621,-758.464
0.38357,-507.531
0.386414,1995.41
0.386566,1024.66
0.386993,-1867.79
0.388792,-332.01
0.390606,-818.423
0.391569,-3925.46
0.395041,-1985.75
0.401017,-675.304
0.402202,-645.149
0.402797,-194.5
0.402965,1389.8
0.404317,953.943
0.404486,-1240.83
0.404551,-1052.55
0.405314,-2387.55
0.406041,-341.818
0.406846,-831.316
0.407797,-33.8081
0.409152,82.9099
0.411562,1265.37
0.411677,1611.66
0.414099,-566.56
0.414895,-1208.55
0.416379,-2347.28
0.41731,-1378.97
0.417713,-943.746
0.421373,2361.93
0.421601,-1032.36
0.422171,287.993
0.423273,-1906.98
0.425804,-46.5782
0.427267,158.315
0.428237,-1689.75
0.42938,627.009
0.430251,-3036.63
0.430626,-307.638
0.432361,299.346
0.432386,-1221.66
