Pressure, Change in distance between ball and goal
0,662.735
0,538.019
0,1167.55
0.000617118,-137.955
0.0135905,-1226.92
0.0167751,735.181
0.0173319,1537.44
0.0240126,-70.3401
0.0360724,2224.99
0.0456565,-695.285
0.0468321,-17.086
0.049904,2034.85
0.0515011,-249.255
0.0520837,352.484
0.0539274,1825.42
0.056601,1267.12
0.0574288,474.067
0.0582562,599.919
0.0657424,2526.72
0.0661064,-512.018
0.0706718,-108.786
0.0725785,-546.941
0.0752917,-909.615
0.0757144,-439.524
0.0757796,-122.342
0.0805237,598.843
0.0894698,-1605.06
0.0956666,899.902
0.0969717,445.832
0.107149,1632.1
0.110764,749.955
0.111887,-291.967
0.11299,-98.625
0.121127,1322.49
0.124224,-1080.84
0.133051,-133.682
0.133844,345.111
0.135312,478.152
0.14139,-1538.11
0.141777,-0.395409
0.145314,-54.4026
0.147781,505.596
0.150615,1033.7
0.152454,-468.996
0.152789,516.708
0.158003,-535.373
0.161741,324.371
0.165686,860.322
0.169408,347.248
0.172607,1507.57
0.172779,231.98
0.175901,403.902
0.178256,-1095.36
0.178967,-182.465
0.181443,1023.34
0.184046,76.9583
0.187187,2098.27
0.188546,-953.459
0.188946,-1.34962
0.190261,401.322
0.19084,352.594
0.191177,-163.981
0.192468,1250.21
0.192669,1714.64
0.192844,557.805
0.199613,-1680.48
0.199686,1115.84
0.201693,1257.45
0.204436,97.7005
0.209304,-495.19
0.20989,-489.237
0.218799,-758.878
0.222346,2145.4
0.22413,1016.31
0.230034,-569.271
0.232796,-777.879
0.235538,1443.55
0.235646,1233.11
0.236617,1616.88
0.237323,-325.543
0.237725,-569.169
0.244044,142.514
0.244703,156.405
0.24883,-2076.34
0.251306,1349.62
0.252291,341.277
0.252416,673.293
0.254901,-966.424
0.256221,454.031
0.257618,72.9967
0.258818,478.542
0.259883,-939.476
0.260004,655.266
0.262255,-484.139
0.264915,-60.5562
0.265291,-82.4952
0.268062,2320.66
0.270742,476.279
0.272725,-986.004
0.273829,2030.62
0.27488,-462.913
0.27669,618.064
0.278564,166.354
0.279282,833.351
0.279751,-158.065
0.280941,-623.449
0.281179,758.809
0.281517,-802.881
0.283367,-300.585
0.283525,1091.5
0.286691,1870.39
0.289361,-1670.41
0.293057,-1671.75
0.293962,1474.86
0.298536,-1034.46
0.300111,-1581.19
0.301736,-251.405
0.30563,350.67
0.308121,118.148
0.309328,2024.05
0.311353,-719.323
0.314254,-936.653
0.314308,972.327
0.314323,-759.291
0.315178,1151.08
0.317614,168.98
0.320192,2487.82
0.325917,988.293
0.328662,-733.889
0.329748,-2261.04
0.330711,270.198
0.331412,-346.49
0.332062,-2347.84
0.333364,-613.237
0.334596,-2249.17
0.335566,-768.267
0.339905,67.2361
0.342381,-103.461
0.343708,-167.974
0.3444,700.374
0.347178,52.5505
0.349561,1013.44
0.350366,-1040.71
0.350471,187.502
0.351955,-1079.89
0.354311,-659.11
0.354771,-238.598
0.356778,-51.944
0.357899,-255.524
0.359873,-1485.73
0.3611,209.128
0.361479,-1064.04
0.363286,808.565
0.364482,-224.247
0.36868,412.388
0.373382,224.588
0.374555,707.962
0.37608,-178.328
0.378065,-2481.33
0.379413,1485.62
0.381219,734.469
0.381409,1067.44
0.383257,472.944
0.383969,380.549
0.38621,640.255
0.386963,1318.98
0.388985,-1413.37
0.391507,158.766
0.392219,45.0278
0.39254,316.869
0.394783,1113.29
0.400008,1311.41
0.405964,985.412
0.409668,617.833
0.411955,770.986
0.412137,-1268.26
0.413725,165.216
0.41461,32.897
0.416201,-295.451
0.416538,150.03
0.422492,55.4548
0.422606,1124.71
0.424894,1654.53
0.425774,154.352
0.426461,-794.266
0.426741,577.312
0.427327,400.424
0.428238,-614.193
0.430092,2343.17
0.430409,675.899
0.430958,185.012
0.432299,284.295
0.432332,-60.5451
0.434512,-139.052
0.434885,-169.125
0.436442,203.08
0.438081,-616.545
0.438938,-60.784
0.440847,-1182.44
0.441996,673.613
0.443469,1003.61
0.444792,2863.44
0.444949,208.337
0.447843,-1497.48
0.449337,2219.94
0.452482,1869.14
0.452483,1415.7
0.454635,56.8483
0.454782,369.018
0.455718,-549.841
0.456375,-369.142
0.459118,622.808
0.459495,863.303
0.45968,103.888
0.460451,-262.871
0.461196,143.577
0.461685,938.281
0.463887,93.9929
0.472932,-609.968
0.472994,299.023
0.474751,17.4041
0.475316,1218.72
0.475377,-258.068
0.476664,143.446
0.476944,-748.389
0.47781,1813.78
0.479821,492.991
0.479922,649.528
0.480542,579.825
0.482757,-1082.81
0.482802,460.774
0.489574,-1036.25
0.489716,-198.434
0.499983,600.88
0.508436,810.65
0.512801,-924.556
0.516794,-2101.56
0.517399,-381.417
0.518808,184.7
0.519282,-246.57
0.520797,681.639
0.522297,2159.48
0.52245,1995.68
0.523211,535.206
0.524375,-126.594
0.525395,1439.79
0.526718,1732
0.530066,-1221.46
0.531519,1272.36
0.532399,181.994
0.533755,291.641
0.534516,407.718
0.534609,108.971
0.534633,1093.26
0.535426,1829.41
0.535795,740.642
0.536857,1278.83
0.53724,606.668
0.537599,-190.353
0.537766,-891.318
0.538585,-1000.56
0.54068,609.049
