Pressure, Change in distance between ball and goal
0,-992.24
0.0170281,391.376
0.0181202,193.077
0.02118,108.891
0.0375135,224.568
0.0380449,-166.486
0.0386836,1143.48
0.0405087,1265.34
0.0468346,1303.72
0.0490838,1660.42
0.0625092,-1289.5
0.0708521,2197.11
0.0775149,578.547
0.0776068,-1259.43
0.0812253,1066.44
0.0825134,-524.822
0.087615,13.3159
0.0976367,2388.74
0.0977399,979.215
0.0984709,84.4765
0.10823,-2376.7
0.114225,-165.916
0.12339,1694.08
0.124568,-321.258
0.124572,-168.402
0.128054,2610.4
0.129352,1144.18
0.132753,-1228.81
0.133948,1615.65
0.141229,2719.55
0.143189,-262.653
0.14545,-1141.61
0.148779,2347.1
0.15174,-454.828
0.152197,-166.474
0.158321,624.888
0.158436,2244.21
0.163434,184.357
0.170208,108.064
0.174249,171.486
0.182403,326.129
0.183722,664.494
0.19055,-336.671
0.190719,-285.354
0.194449,2397.09
0.194547,-729.443
0.197359,691.152
0.204076,-278.926
0.205979,1675.15
0.212922,1160.64
0.217566,487.281
0.224589,1170.87
0.229607,2915.77
0.229867,-811.282
0.23538,894.336
0.236835,-527.283
0.240507,1995.53
0.242738,1865.34
0.244451,40.772
0.246752,-875.393
0.247115,-1152.42
0.248406,1873.93
0.248414,408.262
0.25027,-131.068
0.252754,3386.78
0.253022,957.282
0.253533,1828.27
0.254205,-962.474
0.254462,94.6743
0.257959,-1579.9
0.25799,495.98
0.258298,58.8803
0.260757,-1088.98
0.261248,-331.881
0.263317,-777.471
0.268111,1550.04
0.271021,2072.99
0.274179,664.39
0.276672,1938.39
0.285151,-1693.51
0.286243,2044.16
0.288816,1662.97
0.288819,3214.61
0.289661,-1543.47
0.290031,-228.887
0.290797,-435.81
0.292456,980.651
0.296102,-11.1495
0.296219,2093.15
0.300542,-383.985
0.302202,2741
0.302752,-492.884
0.302937,-889.828
0.308984,-79.3451
0.310899,1088.09
0.311513,486.53
0.314296,-322.71
0.316423,712.916
0.31704,537.155
0.317094,-223.833
0.320401,-485.833
0.320442,839.72
0.32057,1606.19
0.320858,-1179.01
0.335513,-1073.5
0.337424,857.832
0.340042,116.28
0.340206,380.707
0.340676,254.364
0.341077,158.463
0.343105,1340.96
0.344688,1817.68
0.345895,1509.43
0.346428,-313.758
0.347139,598.833
0.347889,-595.399
0.351747,-1275.2
0.356494,-1506.17
0.371981,1089.67
0.374654,-9.86736
0.375922,233.455
0.378175,27.8878
0.379108,189.89
0.381,-1211.91
0.381915,1076.74
0.382017,179.784
0.384259,-1100.83
0.385338,-2051.08
0.388011,-601.246
0.389203,-1431.63
0.390001,-458.043
0.390215,367.972
0.390793,592.651
0.391046,3515.46
0.392877,1864.19
0.393061,291.779
0.393786,979.364
0.399784,-951.584
0.402848,815.604
0.407234,741.295
0.408368,-515.378
0.409772,-1412.07
0.410881,-2176.87
0.411652,1850.72
0.412177,217.178
0.413636,744.642
0.414885,1022.6
0.416292,-960.68
0.420267,-463.161
0.420308,2017.26
0.420744,-119.173
0.421529,-1002.47
0.42597,-72.6937
0.426072,-129.611
0.433401,1814.5
0.434667,-144.146
0.436155,345.9
0.436231,383.025
0.43807,1309.32
0.443169,1243.18
0.448889,634.669
0.452864,243.525
0.455598,1631.56
0.456971,-1292.68
0.459237,-743.088
0.459478,-46.6415
0.462829,109.607
0.465767,937.819
0.467096,-544.945
0.46781,2436.12
0.469375,2642.8
0.471276,2438.92
0.476966,-1386.93
0.478688,-188.116
0.478937,-1149.4
0.482749,149.046
0.48377,-533.805
0.483859,-634.494
0.484548,98.6495
0.486229,629.294
0.488069,745.236
0.48985,-653.071
0.490052,-25.4899
0.492725,-607.792
0.492919,1024.77
