Pressure, Change in distance between ball and goal
0,967.246
0.00473588,650.562
0.00685516,-272.74
0.00733751,40.4026
0.00780427,-935.71
0.0147384,-2088.74
0.0188714,-1051.15
0.0251903,-2143.19
0.0267226,408.958
0.0280893,1267.93
0.0294694,-1742.88
0.034327,-1460.97
0.0372264,-409.45
0.0374732,-734.997
0.0386828,-391.667
0.0396225,-465.91
0.0411431,-1173.71
0.0413657,-1459.18
0.0477288,-502.716
0.0560214,305.435
0.05756,313.945
0.0576873,-973.142
0.0578738,1045.21
0.0579552,-1044.07
0.0595367,-1245.99
0.0604176,-568.124
0.0624946,123.222
0.0639001,283.03
0.0657052,-2582.51
0.0669364,2032.4
0.0708055,-991.238
0.0713998,1207.15
0.0730327,-948.781
0.0762053,343.058
0.0766994,-1768.75
0.0775673,209.724
0.0784536,1602.06
0.0787936,-1412.62
0.0829488,-1170.83
0.0829777,-21.6187
0.0862306,-2547.3
0.0873749,1141.82
0.0888938,-430.716
0.0895205,779.816
0.0914217,-823.634
0.0934574,534.059
0.0936018,625.957
0.0945131,-518.268
0.0972255,-2767.69
0.100054,331.249
0.100687,-1600.91
0.10075,803.936
0.100896,-514.185
0.101162,-275.158
0.101232,-1633.41
0.103046,448.454
0.103178,126.378
0.106715,341.903
0.106738,-688.286
0.107572,-709.49
0.108261,664.851
0.110444,-1269.92
0.114087,2554.55
0.115951,-1312.5
0.115979,-584.847
0.116254,793.576
0.118161,-233.013
0.118832,-477.517
0.119569,579.218
0.121085,2115.05
0.121741,-193.113
0.124243,-1332.93
0.124342,562.844
0.127498,687.603
0.127526,1225.11
0.127814,-87.6063
0.128111,-2012.38
0.128603,-1164.24
0.128673,-607.766
0.128772,-269.84
0.129686,-122.534
0.129831,-444.193
0.132615,-3727.47
0.132653,1090.39
0.132735,-327.826
0.133035,-1556.99
0.13388,-422.383
0.134647,-530.287
0.135504,1962.04
0.135955,955.938
0.138225,-1796.51
0.139325,-1302.33
0.139505,393.75
0.139634,1196.14
0.142961,-851.556
0.142983,628.989
0.143435,-1330.35
0.143561,-171.314
0.143841,528.439
0.145683,889.564
0.146129,-1008.08
0.1482,-1799.05
0.151456,-510.597
0.154506,-945.413
0.155256,-596.008
0.155491,580.68
0.156868,-581.964
0.157068,-423.528
0.157347,-764.737
0.157483,-1003.32
0.158334,-1419.8
0.158387,-738.654
0.158465,-1872.61
0.159184,-345.482
0.16113,-544.895
0.161416,-321.567
0.164505,-1643.12
0.165702,-730.089
0.166188,238.639
0.167441,1119.86
0.167856,2176.96
0.168585,-1418.77
0.169426,314.524
0.171858,-294.781
0.172659,-1359.18
0.173611,357.425
0.174341,-244.246
0.174632,982.394
0.174903,264.953
0.176339,-2746.38
0.176939,-386.123
0.177656,428.262
0.177795,-1427.67
0.178226,-1511.17
0.179087,1249.69
0.179163,-968.556
0.179583,-1035.94
0.180463,-408.637
0.181127,-2288.36
0.184924,396.444
0.185314,481.985
0.185331,-249.832
0.186132,-807.176
0.186168,-1521.78
0.187258,-607.95
0.187784,-1048.19
0.188041,-1712.57
0.188565,1289.61
0.189167,-778.65
0.190076,1765.21
0.19054,-1043.04
0.192107,-2910.69
0.192504,-120.148
0.193641,1655.61
0.194365,1753.35
0.196477,-1127.6
0.196534,1254.5
0.198218,-267.97
0.200897,-1667.6
0.202568,-478.161
0.203752,-676.908
0.204191,2922.82
0.204333,-2611.87
0.204515,-716.181
0.207126,46.3624
0.207631,271.848
0.207811,-1597.9
0.209644,-1281.32
0.211113,2836.49
0.211202,-2791.27
0.211428,-303.634
0.211818,769.281
0.212872,-1859.35
0.213236,-378.205
0.213609,-1705.68
0.213967,99.4784
0.214284,-1597.51
0.215687,228.856
0.216583,573.046
0.216972,-934.551
0.217788,-1131.76
0.218517,141.099
0.218793,-680.838
0.219022,-1269.17
0.219094,-1031.85
0.220012,-1656.9
0.221557,-2615.95
0.221662,53.8934
0.224782,931.41
0.225463,-300.309
0.226303,606.309
0.226465,-446.935
0.228578,-3870.21
0.228974,-247.73
0.228981,-2228.06
0.229011,-1400.54
0.229259,496.488
0.229512,-858.688
0.232203,-1795.38
0.232492,-1438.89
0.232898,2462.17
0.233517,-158.401
0.233745,-742.783
0.233862,-608.864
0.235319,-562.357
0.236543,462.538
0.237128,517.534
0.237187,-1424.29
0.237204,-695.32
0.237747,645.627
0.238335,-199.302
0.238596,-53.6403
0.239219,-1308.04
0.23965,-2440.86
0.241559,-843.226
0.241591,10.1249
0.241629,1223.96
0.24386,-1932.35
0.246335,506.658
0.246392,-2009.33
0.246542,376.573
0.248479,476.058
0.24848,-959.584
0.248554,1994.98
0.249095,1417.72
0.249256,-2010.22
0.249273,-2154.03
0.249733,-531.309
0.249927,574.618
0.250053,33.6044
0.252044,-239.487
0.252529,-971.447
0.252618,-822.238
0.253567,-1616.16
0.253589,157.844
0.253909,-2144.92
0.253932,283.786
0.254148,197.912
0.25539,1038.93
0.255596,-1582.61
0.255983,-815.924
0.256147,-384.72
0.257775,260.606
0.259587,-2007.66
0.260589,-157.487
0.261341,-309.902
0.261348,-7.5873
0.261508,2193.21
0.262917,137.5
0.263733,849.483
0.264439,-560.431
0.264931,491.46
0.265456,-2170.12
0.266103,718.956
0.266669,-343.922
0.267068,-1591.92
0.268195,-314.87
0.268852,189.303
0.270644,-557.463
0.273016,-432.446
0.273291,-273.694
0.27369,-793.229
0.274266,3897.18
0.274595,-148.457
0.277253,518.958
0.278988,-1302.89
0.279415,-3265.46
0.281434,1320.42
0.281904,-114.974
0.282892,2442.76
0.283902,527.533
0.284018,233.075
0.28594,813.913
0.286633,-149.826
0.286803,-432.448
0.287418,389.61
0.28748,508.471
