Pressure, Change in distance between ball and goal
0,662.735
0,1167.55
0,538.019
0,306.592
0,-827.29
1.76878e-05,-1738.61
0.0113841,1963.69
0.0135905,-1226.92
0.0143712,-1117.6
0.0156079,-3352.61
0.0167751,735.181
0.0173319,1537.44
0.0208624,-2110.68
0.0240126,-70.3401
0.0247632,-5.83927
0.0352142,165.922
0.0360724,2224.99
0.0374886,-1880.35
0.0398802,-737.932
0.0403148,-916.124
0.0428928,-601.104
0.0456565,-695.285
0.0468321,-17.086
0.0488332,-1314.64
0.049904,2034.85
0.0515011,-249.255
0.0539274,1825.42
0.0547658,1899.94
0.0553433,-786.844
0.0555789,339.293
0.056601,1267.12
0.0574288,474.067
0.0582562,599.919
0.059992,-789.509
0.0602147,-227.118
0.0634233,-864.939
0.0640557,-1805.4
0.0657424,2526.72
0.0657715,-530.388
0.0661064,-512.018
0.0706718,-108.786
0.0707747,-902.539
0.0723143,513.699
0.0725785,-546.941
0.0752917,-909.615
0.0757144,-439.524
0.0757796,-122.342
0.076556,114.421
0.0796948,-2063.08
0.0805237,598.843
0.0810122,-1536.43
0.0821483,-1823.95
0.0894698,-1605.06
0.0900684,-2218.96
0.0932069,-957.187
0.0956666,899.902
0.0969717,445.832
0.0996038,-2584.04
0.101854,486.82
0.102936,-1175.8
0.106585,-84.5338
0.107149,1632.1
0.110764,749.955
0.111887,-291.967
0.112917,328.713
0.11299,-98.625
0.115546,-1479.02
0.115563,641.835
0.115987,-2424.24
0.117714,47.9612
0.121127,1322.49
0.124224,-1080.84
0.124734,-1259.58
0.125017,1248.59
0.125079,2689.96
0.125278,-1809.18
0.129023,-1232.35
0.13039,-557.825
0.131268,409.401
0.133051,-133.682
0.133609,-565.46
0.133844,345.111
0.135312,478.152
0.136221,-1775.66
0.139639,-2105.26
0.14139,-1538.11
0.141777,-0.395409
0.143098,196.534
0.145314,-54.4026
0.145534,863.177
0.147781,505.596
0.147836,-2782.36
0.147891,-1082.4
0.148375,866.185
0.150615,1033.7
0.152454,-468.996
0.152789,516.708
0.154681,-974.637
0.154878,-2518.97
0.157018,-1948.14
0.158003,-535.373
0.159008,-739.821
0.161741,324.371
0.163456,197.309
0.165686,860.322
0.169408,347.248
0.169456,-1238.84
0.17072,-346.614
0.172607,1507.57
0.172779,231.98
0.174298,106.854
0.175048,-361.082
0.175752,-2986.8
0.175901,403.902
0.177223,-403.135
0.177947,898.399
0.178256,-1095.36
0.178967,-182.465
0.181078,-266.428
0.181201,-1565.89
0.181443,1023.34
0.184046,76.9583
0.184917,-116.86
0.185293,750.963
0.186868,37.5544
0.187187,2098.27
0.188546,-953.459
0.188946,-1.34962
